Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
32.54,-6.55E-05,-0.000172449,0.000371309,0.000198508
32.55,6.21E-06,-0.000115773,0.000342431,0.000178862
32.56,8.97E-05,-3.87E-05,0.000271635,0.000132646
32.57,0.000133817,4.63E-06,0.000188315,7.67E-05
32.58,0.000115464,-1.22E-05,0.000129082,3.45E-05
32.59,5.74E-05,-6.75E-05,0.000109618,1.79E-05
32.6,8.82E-06,-0.000110922,0.000115012,1.91E-05
32.61,4.57E-06,-0.000105956,0.000115362,1.89E-05
32.62,3.76E-05,-6.00E-05,9.26E-05,4.00E-06
32.63,6.77E-05,-1.65E-05,5.62E-05,-2.12E-05
32.64,5.65E-05,-1.64E-05,3.46E-05,-3.86E-05
32.65,1.38E-06,-6.32E-05,4.95E-05,-3.21E-05
32.66,-6.15E-05,-0.000118268,9.53E-05,-2.99E-06
32.67,-8.68E-05,-0.000133911,0.000141561,2.97E-05
32.68,-5.82E-05,-9.38E-05,0.000155909,4.28E-05
32.69,-1.01E-06,-2.68E-05,0.000129294,2.69E-05
32.7,3.85E-05,1.71E-05,8.19E-05,-6.63E-06
32.71,3.21E-05,8.71E-06,4.51E-05,-3.58E-05
32.72,-7.65E-06,-3.61E-05,3.60E-05,-4.56E-05
32.73,-3.93E-05,-7.06E-05,4.46E-05,-3.86E-05
32.74,-2.96E-05,-5.79E-05,4.56E-05,-3.06E-05
32.75,1.76E-05,-3.00E-06,2.24E-05,-3.54E-05
32.76,6.57E-05,5.27E-05,-1.69E-05,-5.13E-05
32.77,7.66E-05,6.72E-05,-4.59E-05,-6.26E-05
32.78,4.41E-05,3.50E-05,-4.32E-05,-5.42E-05
32.79,-6.09E-07,-8.73E-06,-1.32E-05,-2.58E-05
32.8,-1.70E-05,-1.88E-05,1.71E-05,6.22E-06
32.81,9.37E-06,1.89E-05,1.94E-05,2.09E-05
32.82,5.42E-05,7.50E-05,-1.26E-05,9.70E-06
32.83,7.62E-05,0.000101468,-5.89E-05,-1.75E-05
32.84,5.25E-05,7.37E-05,-9.15E-05,-4.09E-05
32.85,-9.61E-07,1.25E-05,-9.81E-05,-4.71E-05
32.86,-4.40E-05,-3.47E-05,-9.09E-05,-3.86E-05
32.87,-4.80E-05,-3.50E-05,-9.36E-05,-2.94E-05
32.88,-1.95E-05,7.76E-07,-0.000118082,-3.07E-05
32.89,8.11E-06,2.95E-05,-0.000152141,-4.03E-05
32.9,6.74E-06,1.47E-05,-0.000169359,-4.44E-05
32.91,-1.98E-05,-4.01E-05,-0.00015295,-3.14E-05
32.92,-3.92E-05,-9.42E-05,-0.000111332,-2.61E-06
32.93,-2.07E-05,-0.00010656,-7.11E-05,2.73E-05
32.94,3.56E-05,-7.21E-05,-5.35E-05,4.29E-05
32.95,9.82E-05,-2.55E-05,-5.67E-05,4.13E-05
32.96,0.000131151,-8.88E-06,-5.83E-05,3.33E-05
32.97,0.000125904,-3.30E-05,-3.81E-05,3.31E-05
32.98,0.000107711,-6.78E-05,2.19E-06,4.54E-05
32.99,0.000111221,-7.04E-05,3.99E-05,6.14E-05
33,0.000147186,-2.58E-05,5.11E-05,6.81E-05
33.01,0.000192273,3.89E-05,3.23E-05,6.06E-05
33.02,0.000210723,7.88E-05,3.41E-06,4.66E-05
33.03,0.000187356,7.17E-05,-9.50E-06,3.92E-05
33.04,0.00014182,3.86E-05,3.08E-06,4.52E-05
33.05,0.000110245,2.35E-05,2.70E-05,5.84E-05
33.06,0.000111219,5.26E-05,3.86E-05,6.58E-05
33.07,0.000129089,0.000110202,2.72E-05,5.91E-05
33.08,0.000130037,0.000153709,4.61E-06,4.22E-05
33.09,9.49E-05,0.000153526,-6.08E-06,2.70E-05
33.1,3.77E-05,0.000119811,6.86E-06,2.21E-05
33.11,-7.12E-06,9.19E-05,3.25E-05,2.55E-05
33.12,-1.84E-05,0.000100005,4.76E-05,2.71E-05
33.13,-7.88E-06,0.000136652,3.85E-05,1.96E-05
33.14,-8.17E-06,0.000164297,1.45E-05,6.04E-06
33.15,-4.06E-05,0.000151741,-8.03E-07,-3.21E-06
33.16,-9.44E-05,0.000104142,7.49E-06,-1.01E-06
33.17,-0.000137016,5.82E-05,3.15E-05,9.12E-06
33.18,-0.00014618,4.68E-05,4.79E-05,1.59E-05
33.19,-0.000131662,6.82E-05,4.00E-05,1.06E-05
33.2,-0.000124914,8.86E-05,1.36E-05,-4.27E-06
33.21,-0.000147665,7.64E-05,-8.92E-06,-1.84E-05
33.22,-0.000189994,3.28E-05,-9.95E-06,-2.36E-05
33.23,-0.000219626,-9.75E-06,6.94E-06,-2.17E-05
33.24,-0.000214273,-2.01E-05,2.16E-05,-2.19E-05
33.25,-0.000184409,1.15E-06,1.74E-05,-3.09E-05
33.26,-0.000163255,2.31E-05,-2.69E-06,-4.54E-05
33.27,-0.000174316,1.58E-05,-1.97E-05,-5.49E-05
33.28,-0.000208179,-1.97E-05,-1.77E-05,-5.23E-05
33.29,-0.000231494,-5.28E-05,4.47E-07,-4.10E-05
33.3,-0.000220063,-5.44E-05,1.70E-05,-3.17E-05
33.31,-0.000182658,-2.59E-05,1.73E-05,-3.19E-05
33.32,-0.0001514,2.71E-06,4.66E-06,-3.86E-05
33.33,-0.000149153,3.09E-06,-3.31E-06,-4.15E-05
33.34,-0.000166478,-2.34E-05,7.11E-06,-3.41E-05
33.35,-0.000171288,-4.80E-05,3.18E-05,-2.04E-05
33.36,-0.000142029,-4.55E-05,5.29E-05,-1.11E-05
33.37,-9.01E-05,-2.04E-05,5.64E-05,-1.29E-05
33.38,-4.84E-05,-2.71E-06,4.53E-05,-2.17E-05
33.39,-3.81E-05,-1.65E-05,3.59E-05,-2.66E-05
33.4,-4.70E-05,-5.46E-05,3.96E-05,-2.12E-05
33.41,-4.25E-05,-8.52E-05,5.15E-05,-9.79E-06
33.42,-4.85E-06,-8.38E-05,5.54E-05,-2.85E-06
33.43,5.22E-05,-5.75E-05,4.03E-05,-6.52E-06
33.44,9.59E-05,-3.68E-05,1.26E-05,-1.62E-05
33.45,0.000107585,-4.34E-05,-1.05E-05,-2.16E-05
33.46,0.000101218,-6.92E-05,-1.76E-05,-1.68E-05
33.47,0.000107756,-8.56E-05,-1.33E-05,-6.34E-06
33.48,0.000141621,-7.55E-05,-1.18E-05,5.07E-07
33.49,0.000185025,-5.22E-05,-2.12E-05,-6.28E-07
33.5,0.00020666,-4.43E-05,-3.52E-05,-4.88E-06
33.51,0.00019447,-6.48E-05,-4.05E-05,-4.08E-06
33.52,0.000168135,-9.60E-05,-3.19E-05,3.78E-06
33.53,0.000157944,-0.000108006,-1.79E-05,1.21E-05
33.54,0.000172326,-9.03E-05,-1.16E-05,1.27E-05
33.55,0.000189153,-6.31E-05,-1.67E-05,4.63E-06
33.56,0.000179903,-5.51E-05,-2.47E-05,-4.64E-06
33.57,0.000140473,-7.31E-05,-2.51E-05,-7.14E-06
33.58,9.60E-05,-9.45E-05,-1.74E-05,-2.68E-06
33.59,7.46E-05,-9.27E-05,-1.05E-05,1.57E-06
33.6,7.85E-05,-6.64E-05,-1.16E-05,-7.86E-07
33.61,8.44E-05,-4.07E-05,-1.64E-05,-8.10E-06
33.62,7.12E-05,-3.95E-05,-1.19E-05,-1.22E-05
33.63,4.41E-05,-5.85E-05,8.84E-06,-7.46E-06
33.64,2.92E-05,-6.88E-05,3.85E-05,3.24E-06
33.65,4.33E-05,-4.76E-05,6.05E-05,1.10E-05
33.66,7.39E-05,-2.56E-06,6.42E-05,1.02E-05
33.67,9.12E-05,3.63E-05,5.48E-05,4.24E-06
33.68,7.97E-05,4.81E-05,4.68E-05,1.43E-06
33.69,5.39E-05,4.20E-05,4.94E-05,6.14E-06
33.7,4.18E-05,4.48E-05,5.84E-05,1.46E-05
33.71,5.29E-05,6.88E-05,6.26E-05,2.00E-05
33.72,6.73E-05,9.82E-05,5.70E-05,2.03E-05
33.73,5.81E-05,0.000107519,4.74E-05,2.03E-05
33.74,2.11E-05,9.15E-05,4.13E-05,2.49E-05
33.75,-2.05E-05,7.18E-05,3.76E-05,3.23E-05
33.76,-4.25E-05,7.26E-05,2.81E-05,3.55E-05
33.77,-4.56E-05,9.25E-05,7.59E-06,2.93E-05
33.78,-5.26E-05,0.000105664,-1.73E-05,1.70E-05
33.79,-7.96E-05,9.09E-05,-3.32E-05,7.33E-06
33.8,-0.000115789,5.52E-05,-3.28E-05,5.72E-06
33.81,-0.000134043,2.70E-05,-2.30E-05,9.48E-06
33.82,-0.000122313,2.45E-05,-1.81E-05,1.14E-05
33.83,-9.85E-05,3.70E-05,-2.61E-05,7.84E-06
33.84,-9.15E-05,3.93E-05,-4.25E-05,2.02E-06
33.85,-0.000110056,2.20E-05,-5.77E-05,-1.05E-06
33.86,-0.000134394,2.04E-06,-6.81E-05,-1.42E-06
33.87,-0.000140056,1.57E-06,-7.82E-05,-4.38E-06
33.88,-0.000125862,2.01E-05,-9.16E-05,-1.36E-05
33.89,-0.000113356,3.37E-05,-0.000102989,-2.58E-05
33.9,-0.00011944,2.21E-05,-0.000101648,-3.28E-05
33.91,-0.000135015,-7.77E-06,-8.30E-05,-3.00E-05
33.92,-0.000134988,-2.93E-05,-5.47E-05,-2.10E-05
33.93,-0.00010839,-2.64E-05,-3.01E-05,-1.31E-05
33.94,-7.26E-05,-1.10E-05,-1.60E-05,-9.84E-06
33.95,-5.44E-05,-6.73E-06,-8.71E-06,-8.28E-06
33.96,-6.00E-05,-1.94E-05,-1.86E-06,-4.25E-06
33.97,-6.92E-05,-2.89E-05,3.62E-06,1.30E-06
33.98,-6.13E-05,-1.41E-05,3.57E-07,2.98E-06
33.99,-3.94E-05,2.08E-05,-1.54E-05,-2.61E-06
34,-2.57E-05,4.86E-05,-3.66E-05,-1.24E-05
34.01,-3.34E-05,4.91E-05,-5.08E-05,-2.00E-05
34.02,-4.85E-05,2.96E-05,-5.15E-05,-2.25E-05
34.03,-4.60E-05,1.43E-05,-4.31E-05,-2.31E-05
34.04,-1.91E-05,1.39E-05,-3.40E-05,-2.64E-05
34.05,1.21E-05,1.36E-05,-2.62E-05,-3.13E-05
34.06,2.43E-05,-6.18E-06,-1.48E-05,-3.20E-05
34.07,1.79E-05,-4.25E-05,2.47E-06,-2.42E-05
34.08,1.45E-05,-7.04E-05,1.88E-05,-1.08E-05
34.09,2.83E-05,-7.07E-05,2.35E-05,2.00E-06
34.1,4.75E-05,-5.13E-05,1.26E-05,1.07E-05
34.11,4.83E-05,-3.53E-05,-7.12E-06,1.76E-05
34.12,2.47E-05,-3.19E-05,-2.56E-05,2.63E-05
34.13,-3.11E-06,-2.55E-05,-4.05E-05,3.53E-05
34.14,-1.29E-05,3.00E-06,-5.78E-05,3.86E-05
34.15,-6.11E-06,4.93E-05,-8.22E-05,3.23E-05
34.16,-3.91E-06,8.73E-05,-0.000109595,1.89E-05
34.17,-1.91E-05,9.76E-05,-0.000131596,4.40E-06
34.18,-3.90E-05,8.80E-05,-0.000145195,-8.82E-06
34.19,-4.10E-05,8.04E-05,-0.000155821,-2.37E-05
34.2,-2.09E-05,8.22E-05,-0.000168893,-4.31E-05
34.21,1.30E-06,7.76E-05,-0.000181057,-6.38E-05
34.22,6.73E-06,4.99E-05,-0.000182882,-7.88E-05
34.23,7.95E-07,5.70E-06,-0.000169875,-8.47E-05
34.24,5.93E-06,-3.02E-05,-0.00014779,-8.47E-05
34.25,3.26E-05,-4.38E-05,-0.000125647,-8.43E-05
34.26,6.58E-05,-4.75E-05,-0.000105485,-8.44E-05
34.27,8.39E-05,-6.26E-05,-8.16E-05,-8.07E-05
34.28,8.54E-05,-9.12E-05,-4.97E-05,-7.02E-05
34.29,8.94E-05,-0.000114104,-1.44E-05,-5.57E-05
34.3,0.000108504,-0.000116085,1.53E-05,-4.34E-05
34.31,0.000131265,-0.000106447,3.59E-05,-3.58E-05
34.32,0.00013577,-0.0001071,5.30E-05,-2.97E-05
34.33,0.000117531,-0.000124486,7.36E-05,-2.10E-05
34.34,9.50E-05,-0.000141701,9.67E-05,-1.02E-05
34.35,8.56E-05,-0.000140971,0.000114698,-1.68E-06
34.36,8.40E-05,-0.00012687,0.000123962,2.42E-06
34.37,7.10E-05,-0.000119806,0.000129966,5.76E-06
34.38,4.05E-05,-0.00012855,0.000141017,1.37E-05
34.39,8.82E-06,-0.000138083,0.000158008,2.68E-05
34.4,-5.75E-06,-0.000128764,0.000173891,4.13E-05
34.41,-6.39E-06,-0.000101424,0.000183291,5.41E-05
34.42,-1.20E-05,-7.53E-05,0.000189417,6.77E-05
34.43,-3.11E-05,-6.24E-05,0.000199277,8.63E-05
34.44,-5.01E-05,-5.24E-05,0.000213663,0.000109751
34.45,-5.14E-05,-2.79E-05,0.000225393,0.000132471
34.46,-3.66E-05,1.05E-05,0.000228043,0.000149353
34.47,-2.43E-05,4.45E-05,0.000223509,0.000160536
34.48,-2.48E-05,6.16E-05,0.000218671,0.000169421
34.49,-2.79E-05,7.08E-05,0.00021606,0.000176947
34.5,-1.83E-05,8.88E-05,0.000211291,0.000180138
34.51,2.65E-06,0.000116925,0.000200425,0.00017666
34.52,1.85E-05,0.000139479,0.000186803,0.000168827
34.53,2.05E-05,0.000145614,0.000177875,0.000161397
34.54,2.00E-05,0.000144295,0.0001762,0.000155995
34.55,3.26E-05,0.000151563,0.000176693,0.000149696
34.56,5.72E-05,0.000168369,0.000173599,0.000139507
34.57,7.83E-05,0.000179824,0.000167484,0.000126435
34.58,8.79E-05,0.000176444,0.000163037,0.000113702
34.59,9.59E-05,0.000167319,0.000161247,0.00010183
34.6,0.00011436,0.000166997,0.000157025,8.76E-05
34.61,0.000138278,0.000175032,0.000145313,6.86E-05
34.62,0.000150789,0.000177229,0.000126782,4.60E-05
34.63,0.000145556,0.000166378,0.000105358,2.33E-05
34.64,0.000134717,0.000152454,8.16E-05,1.23E-06
34.65,0.000131226,0.000147693,5.14E-05,-2.30E-05
34.66,0.000130851,0.000148291,1.23E-05,-5.11E-05
34.67,0.000119384,0.000139409,-3.24E-05,-8.11E-05
34.68,9.42E-05,0.000116257,-7.70E-05,-0.000109225
34.69,6.84E-05,9.06E-05,-0.000119387,-0.000134073
34.7,5.21E-05,7.34E-05,-0.000161515,-0.000156304
34.71,3.70E-05,5.81E-05,-0.000203772,-0.000175452
34.72,8.55E-06,3.06E-05,-0.000242076,-0.000188619
34.73,-3.26E-05,-9.98E-06,-0.000271614,-0.000193434
34.74,-7.00E-05,-4.84E-05,-0.000291541,-0.00019092
34.75,-9.34E-05,-7.42E-05,-0.000303738,-0.000183948
34.76,-0.000111709,-9.53E-05,-0.000307998,-0.000173569
34.77,-0.000138102,-0.000125338,-0.000301342,-0.000158604
34.78,-0.00016926,-0.00016219,-0.000282681,-0.000138933
34.79,-0.000189465,-0.000189633,-0.000255641,-0.000117302
34.8,-0.000193062,-0.000199152,-0.000224859,-9.66E-05
34.81,-0.000192136,-0.000200237,-0.000191141,-7.63E-05
34.82,-0.000197725,-0.000204258,-0.000152853,-5.44E-05
34.83,-0.000202369,-0.000206385,-0.000111533,-3.10E-05
34.84,-0.000189998,-0.000192715,-7.32E-05,-9.69E-06
34.85,-0.000159083,-0.000162272,-4.27E-05,6.14E-06
34.86,-0.000125275,-0.000130928,-1.94E-05,1.65E-05
34.87,-0.000100011,-0.000110867,-3.24E-07,2.29E-05
34.88,-7.71E-05,-9.57E-05,1.40E-05,2.46E-05
34.89,-4.64E-05,-7.32E-05,1.91E-05,1.90E-05
34.9,-1.34E-05,-4.59E-05,1.34E-05,5.42E-06
34.91,6.72E-06,-2.94E-05,1.48E-06,-1.20E-05
34.92,1.06E-05,-3.05E-05,-9.58E-06,-2.79E-05
34.93,1.23E-05,-3.78E-05,-1.71E-05,-4.01E-05
34.94,2.27E-05,-3.94E-05,-2.24E-05,-4.82E-05
34.95,3.36E-05,-3.98E-05,-2.52E-05,-5.14E-05
34.96,3.02E-05,-5.11E-05,-2.26E-05,-4.70E-05
34.97,1.30E-05,-7.25E-05,-1.34E-05,-3.46E-05
34.98,-2.87E-06,-8.97E-05,-1.44E-06,-1.81E-05
34.99,-9.43E-06,-9.48E-05,8.05E-06,-2.17E-06
35,-1.49E-05,-9.62E-05,1.39E-05,1.11E-05
35.01,-2.76E-05,-0.000103473,1.81E-05,2.19E-05
35.02,-4.14E-05,-0.000111052,2.06E-05,2.96E-05
35.03,-4.50E-05,-0.000106299,1.81E-05,3.17E-05
35.04,-4.02E-05,-8.89E-05,8.48E-06,2.74E-05
35.05,-3.94E-05,-7.13E-05,-4.69E-06,1.98E-05
35.06,-4.61E-05,-5.96E-05,-1.54E-05,1.33E-05
35.07,-4.87E-05,-4.55E-05,-2.04E-05,1.03E-05
35.08,-3.87E-05,-2.09E-05,-1.92E-05,1.10E-05
35.09,-2.37E-05,8.04E-06,-1.15E-05,1.54E-05
35.1,-1.48E-05,2.96E-05,3.58E-06,2.39E-05
35.11,-8.62E-06,4.49E-05,2.38E-05,3.50E-05
35.12,8.27E-06,6.53E-05,4.29E-05,4.46E-05
35.13,3.87E-05,9.35E-05,5.53E-05,4.97E-05
35.14,7.02E-05,0.000118315,6.03E-05,5.05E-05
35.15,9.38E-05,0.000131497,6.04E-05,4.93E-05
35.16,0.000114108,0.000139942,5.70E-05,4.72E-05
35.17,0.000136643,0.000153077,5.02E-05,4.39E-05
35.18,0.000152713,0.000166404,4.21E-05,4.09E-05
35.19,0.000149289,0.000167869,3.77E-05,4.09E-05
35.2,0.000129351,0.000157416,4.00E-05,4.46E-05
35.21,0.000110571,0.000148363,4.72E-05,4.98E-05
35.22,0.000103179,0.000148011,5.59E-05,5.33E-05
35.23,0.000100504,0.000148314,6.49E-05,5.52E-05
35.24,9.49E-05,0.000140971,7.43E-05,5.67E-05
35.25,9.10E-05,0.000131716,8.17E-05,5.81E-05
35.26,9.56E-05,0.000130649,8.35E-05,5.80E-05
35.27,0.000101346,0.000135004,7.84E-05,5.66E-05
35.28,9.50E-05,0.000133036,6.99E-05,5.57E-05
35.29,7.71E-05,0.000122828,6.15E-05,5.60E-05
35.3,6.23E-05,0.000115154,5.30E-05,5.54E-05
35.31,5.89E-05,0.00011579,4.24E-05,5.15E-05
35.32,5.98E-05,0.000116486,3.02E-05,4.46E-05
35.33,5.70E-05,0.000108921,1.80E-05,3.64E-05
35.34,5.47E-05,9.77E-05,5.99E-06,2.79E-05
35.35,5.77E-05,9.06E-05,-6.88E-06,1.86E-05
35.36,5.82E-05,8.38E-05,-1.99E-05,9.00E-06
35.37,4.42E-05,6.68E-05,-3.04E-05,4.03E-07
35.38,1.73E-05,4.01E-05,-3.75E-05,-7.12E-06
35.39,-9.24E-06,1.50E-05,-4.35E-05,-1.56E-05
35.4,-3.00E-05,-4.31E-06,-5.13E-05,-2.64E-05
35.41,-5.20E-05,-2.58E-05,-5.99E-05,-3.82E-05
35.42,-7.82E-05,-5.43E-05,-6.63E-05,-4.84E-05
35.43,-9.93E-05,-8.20E-05,-6.84E-05,-5.60E-05
35.44,-0.000108335,-0.000100697,-6.56E-05,-6.09E-05
35.45,-0.000112851,-0.000115297,-5.67E-05,-6.24E-05
35.46,-0.000123114,-0.000134463,-4.16E-05,-5.98E-05
35.47,-0.000136072,-0.000155081,-2.37E-05,-5.49E-05
35.48,-0.000142253,-0.00016727,-9.03E-06,-5.11E-05
35.49,-0.000143485,-0.000171502,-1.63E-06,-5.06E-05
35.5,-0.000150613,-0.000178117,-1.00E-06,-5.24E-05
35.51,-0.000164592,-0.000189658,-5.19E-06,-5.52E-05
35.52,-0.00017329,-0.000196195,-1.37E-05,-5.92E-05
35.53,-0.000169669,-0.00019155,-2.62E-05,-6.46E-05
35.54,-0.000160441,-0.000182404,-3.95E-05,-6.95E-05
35.55,-0.000151629,-0.000175262,-4.93E-05,-7.14E-05
35.56,-0.000137686,-0.000164901,-5.29E-05,-6.92E-05
35.57,-0.000113059,-0.000144403,-4.95E-05,-6.31E-05
35.58,-8.45E-05,-0.00011843,-3.80E-05,-5.32E-05
35.59,-6.13E-05,-9.61E-05,-1.85E-05,-3.92E-05
35.6,-4.13E-05,-7.61E-05,6.01E-06,-2.31E-05
35.61,-1.66E-05,-5.14E-05,2.96E-05,-8.12E-06
35.62,9.77E-06,-2.37E-05,4.81E-05,3.58E-06
35.63,2.70E-05,-2.68E-06,6.03E-05,1.22E-05
35.64,3.42E-05,1.05E-05,6.59E-05,1.79E-05
35.65,4.18E-05,2.52E-05,6.38E-05,1.98E-05
35.66,5.33E-05,4.49E-05,5.43E-05,1.78E-05
35.67,6.11E-05,6.20E-05,4.04E-05,1.37E-05
35.68,6.25E-05,7.22E-05,2.59E-05,1.03E-05
35.69,6.70E-05,8.29E-05,1.28E-05,7.96E-06
35.7,8.15E-05,0.000100638,1.74E-06,6.17E-06
35.71,0.00010068,0.000120427,-6.09E-06,5.30E-06
35.72,0.00011884,0.00013606,-9.30E-06,6.20E-06
35.73,0.000141882,0.000152098,-8.07E-06,8.69E-06
35.74,0.000176502,0.000175437,-3.01E-06,1.24E-05
35.75,0.000216986,0.000202226,6.71E-06,1.84E-05
35.76,0.00025362,0.000224074,2.19E-05,2.80E-05
35.77,0.000287417,0.000241909,4.10E-05,4.08E-05
35.78,0.000324538,0.000261952,6.04E-05,5.44E-05
35.79,0.000361093,0.000281573,7.82E-05,6.73E-05
35.8,0.000386714,0.000291637,9.43E-05,7.96E-05
35.81,0.000400668,0.000291507,0.000108128,9.09E-05
35.82,0.000410821,0.000289273,0.000117877,9.99E-05
35.83,0.00041745,0.000287019,0.000122349,0.000105869
35.84,0.000412179,0.000278632,0.000121991,0.000109549
35.85,0.000393981,0.00026391,0.000116986,0.000111445
35.86,0.00037187,0.000251752,0.000106122,0.000110546
35.87,0.000348962,0.000245675,8.86E-05,0.000106129
35.88,0.000318002,0.000238525,6.58E-05,9.91E-05
35.89,0.000276852,0.000226109,3.92E-05,9.04E-05
35.9,0.000234555,0.000213831,9.49E-06,7.94E-05
35.91,0.000196487,0.000204155,-2.27E-05,6.53E-05
35.92,0.000156677,0.00018936,-5.50E-05,4.93E-05
35.93,0.000111267,0.000163772,-8.48E-05,3.27E-05
35.94,6.69E-05,0.000132438,-0.000111142,1.60E-05
35.95,2.82E-05,0.000100201,-0.00013368,-8.54E-07
35.96,-1.08E-05,6.25E-05,-0.000151864,-1.68E-05
35.97,-5.54E-05,1.50E-05,-0.000165575,-3.06E-05
35.98,-0.000100147,-3.68E-05,-0.000175647,-4.22E-05
35.99,-0.000139982,-8.71E-05,-0.000182389,-5.24E-05
36,-0.000179881,-0.000139426,-0.000184971,-6.11E-05
36.01,-0.000225198,-0.000198131,-0.000183204,-6.84E-05
36.02,-0.000271887,-0.000258905,-0.000178438,-7.57E-05
36.03,-0.000316252,-0.000317179,-0.000171879,-8.41E-05
36.04,-0.000365324,-0.000378309,-0.000163792,-9.35E-05
36.05,-0.000427414,-0.000449335,-0.000155152,-0.000102869
36.06,-0.000500397,-0.0005276,-0.000147969,-0.000111835
36.07,-0.000578645,-0.000606863,-0.000142833,-0.000119908
36.08,-0.000662143,-0.00068641,-0.000137896,-0.000125676
36.09,-0.000747072,-0.000762776,-0.00013116,-0.000127925
36.1,-0.000814955,-0.000819085,-0.000121764,-0.000127146
36.11,-0.000843266,-0.000834296,-0.000108313,-0.000124554
36.12,-0.000822827,-0.000799564,-8.84E-05,-0.00012037
36.13,-0.000759979,-0.000720675,-6.09E-05,-0.000114271
36.14,-0.00067145,-0.000613596,-2.68E-05,-0.000106558
36.15,-0.000579632,-0.00050049,1.25E-05,-9.74E-05
36.16,-0.000500397,-0.000398162,5.58E-05,-8.60E-05
36.17,-0.000433876,-0.000308599,9.95E-05,-7.13E-05
36.18,-0.000374368,-0.000227865,0.000136752,-5.39E-05
36.19,-0.000322658,-0.000157902,0.0001613,-3.55E-05
36.2,-0.000280013,-0.000100794,0.000170234,-1.80E-05
36.21,-0.00023968,-5.02E-05,0.000164723,-3.12E-06
36.22,-0.000195368,2.68E-07,0.000149885,8.65E-06
36.23,-0.000150273,4.79E-05,0.000132524,1.81E-05
36.24,-0.000108316,8.84E-05,0.000117039,2.62E-05
36.25,-6.52E-05,0.000125553,0.00010446,3.28E-05
36.26,-1.73E-05,0.000162911,9.52E-05,3.79E-05
36.27,3.11E-05,0.000195887,9.02E-05,4.21E-05
36.28,7.63E-05,0.000220292,8.84E-05,4.57E-05
36.29,0.000122726,0.000240003,8.76E-05,4.83E-05
36.3,0.000172574,0.000257807,8.64E-05,4.92E-05
36.31,0.000219692,0.000268639,8.53E-05,4.89E-05
36.32,0.00026059,0.000269653,8.40E-05,4.77E-05
36.33,0.000299975,0.000266522,8.07E-05,4.51E-05
36.34,0.000339147,0.000262868,7.49E-05,4.07E-05
36.35,0.000371105,0.000254589,6.75E-05,3.55E-05
36.36,0.000392589,0.000240556,5.87E-05,3.05E-05
36.37,0.000408228,0.000226999,4.78E-05,2.55E-05
36.38,0.000418589,0.000216148,3.47E-05,2.06E-05
36.39,0.000417545,0.000202806,2.09E-05,1.56E-05
36.4,0.000404497,0.000185931,7.15E-06,1.01E-05
36.41,0.000385712,0.000171074,-6.26E-06,2.99E-06
36.42,0.000362198,0.000159137,-1.91E-05,-6.36E-06
36.43,0.000329649,0.000145486,-3.12E-05,-1.74E-05
36.44,0.000289934,0.000130829,-4.28E-05,-2.89E-05
36.45,0.00024948,0.0001204,-5.38E-05,-3.90E-05
36.46,0.000208583,0.000113591,-6.25E-05,-4.52E-05
36.47,0.000164861,0.000106399,-6.75E-05,-4.58E-05
36.48,0.000123036,0.000100846,-6.79E-05,-4.09E-05
36.49,8.95E-05,0.000100568,-6.25E-05,-3.14E-05
36.5,6.33E-05,0.000102156,-4.98E-05,-1.82E-05
36.51,4.19E-05,0.000101323,-3.16E-05,-3.18E-06
36.52,2.91E-05,0.000100901,-1.22E-05,1.12E-05
36.53,2.62E-05,0.000103507,5.21E-06,2.36E-05
36.54,2.68E-05,0.000104675,1.93E-05,3.42E-05
36.55,2.71E-05,0.000101187,2.81E-05,4.29E-05
36.56,3.03E-05,9.64E-05,2.97E-05,4.89E-05
36.57,3.58E-05,9.10E-05,2.46E-05,5.19E-05
36.58,3.67E-05,8.02E-05,1.51E-05,5.26E-05
36.59,3.08E-05,6.35E-05,3.71E-06,5.18E-05
36.6,2.25E-05,4.74E-05,-7.35E-06,5.06E-05
36.61,1.24E-05,3.43E-05,-1.53E-05,5.01E-05
36.62,-2.39E-06,2.25E-05,-1.81E-05,5.16E-05
36.63,-1.83E-05,1.50E-05,-1.55E-05,5.51E-05
36.64,-2.91E-05,1.51E-05,-7.19E-06,6.02E-05
36.65,-3.46E-05,1.89E-05,6.33E-06,6.64E-05
36.66,-3.67E-05,2.00E-05,2.17E-05,7.23E-05
36.67,-3.22E-05,1.89E-05,3.38E-05,7.53E-05
36.68,-2.03E-05,1.67E-05,3.93E-05,7.44E-05
36.69,-7.76E-06,9.88E-06,3.81E-05,6.97E-05
36.7,1.87E-06,-1.74E-06,3.03E-05,6.19E-05
36.71,1.17E-05,-1.17E-05,1.66E-05,5.13E-05
36.72,2.12E-05,-1.70E-05,-5.89E-08,3.92E-05
36.73,2.55E-05,-2.04E-05,-1.61E-05,2.73E-05
36.74,2.54E-05,-2.12E-05,-2.89E-05,1.73E-05
36.75,2.59E-05,-1.63E-05,-3.65E-05,1.04E-05
36.76,2.75E-05,-8.53E-06,-3.77E-05,6.89E-06
36.77,2.82E-05,-2.97E-06,-3.42E-05,5.71E-06
36.78,3.07E-05,9.86E-07,-2.97E-05,4.17E-06
36.79,3.55E-05,4.71E-06,-2.73E-05,3.66E-07
36.8,3.67E-05,4.75E-06,-2.81E-05,-6.13E-06
