Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
4.19,0.000781058,0.000371128,-0.000523717,0.000188363
4.2,0.000548774,0.000337819,-0.000602072,0.000198401
4.21,0.000328764,0.000296823,-0.000704342,0.000181001
4.22,0.000150035,0.000250446,-0.00079569,0.00014331
4.23,3.19E-05,0.000198913,-0.000842486,9.32E-05
4.24,-1.59E-05,0.00014086,-0.00081846,3.87E-05
4.25,7.12E-06,7.56E-05,-0.000709942,-1.31E-05
4.26,9.25E-05,6.03E-06,-0.000518755,-5.62E-05
4.27,0.000223981,-6.05E-05,-0.000261994,-8.58E-05
4.28,0.000379626,-0.00011386,3.17E-05,-9.88E-05
4.29,0.000535883,-0.000145241,0.000328347,-9.37E-05
4.3,0.00067226,-0.000150458,0.000595889,-7.21E-05
4.31,0.000774267,-0.000131688,0.000809221,-3.81E-05
4.32,0.000833048,-9.58E-05,0.00095291,2.15E-06
4.33,0.000843309,-5.10E-05,0.001020905,4.30E-05
4.34,0.000802398,-3.56E-06,0.001014873,8.07E-05
4.35,0.000711478,4.24E-05,0.000942867,0.000113796
4.36,0.000577848,8.38E-05,0.000818959,0.000142091
4.37,0.000416551,0.000116741,0.000662964,0.000164351
4.38,0.000249155,0.000135481,0.000498816,0.000177714
4.39,9.90E-05,0.000134393,0.000350784,0.000178604
4.4,-1.50E-05,0.000110744,0.000238332,0.000164845
4.41,-8.24E-05,6.67E-05,0.000171996,0.000137464
4.42,-0.000102223,9.15E-06,0.000152462,0.000100868
4.43,-8.06E-05,-5.28E-05,0.000172922,6.12E-05
4.44,-2.81E-05,-0.000110534,0.000222831,2.42E-05
4.45,4.29E-05,-0.000158364,0.000290665,-6.90E-06
4.46,0.000119925,-0.000193,0.000364684,-3.07E-05
4.47,0.000190885,-0.000212404,0.000432584,-4.69E-05
4.48,0.000244265,-0.000214585,0.000481742,-5.49E-05
4.49,0.000269994,-0.000197901,0.00050098,-5.37E-05
4.5,0.000261377,-0.000162689,0.000483395,-4.27E-05
4.51,0.000217421,-0.000112746,0.000428741,-2.25E-05
4.52,0.000144189,-5.53E-05,0.000343862,4.14E-06
4.53,5.38E-05,1.09E-06,0.000240742,3.31E-05
4.54,-3.91E-05,4.87E-05,0.000133159,6.02E-05
4.55,-0.000120959,8.33E-05,3.36E-05,8.24E-05
4.56,-0.000182036,0.000104075,-4.87E-05,9.77E-05
4.57,-0.000216762,0.000112429,-0.000107479,0.000105121
4.58,-0.000223223,0.000110438,-0.000139522,0.000104115
4.59,-0.00020261,9.99E-05,-0.000143835,9.43E-05
4.6,-0.000159113,8.22E-05,-0.00012206,7.63E-05
4.61,-9.99E-05,5.94E-05,-7.90E-05,5.17E-05
4.62,-3.44E-05,3.41E-05,-2.26E-05,2.38E-05
4.63,2.74E-05,9.86E-06,3.67E-05,-3.61E-06
4.64,7.66E-05,-9.52E-06,8.79E-05,-2.67E-05
4.65,0.000106871,-2.08E-05,0.000121982,-4.24E-05
4.66,0.000115292,-2.22E-05,0.000133489,-4.90E-05
4.67,0.000102092,-1.35E-05,0.000121584,-4.64E-05
4.68,7.05E-05,3.46E-06,8.97E-05,-3.56E-05
4.69,2.61E-05,2.55E-05,4.43E-05,-1.86E-05
4.7,-2.41E-05,4.90E-05,-6.65E-06,2.01E-06
4.71,-7.29E-05,7.03E-05,-5.55E-05,2.34E-05
4.72,-0.000113988,8.69E-05,-9.58E-05,4.25E-05
4.73,-0.000141962,9.67E-05,-0.00012282,5.66E-05
4.74,-0.0001532,9.82E-05,-0.000133529,6.37E-05
4.75,-0.000146183,9.01E-05,-0.000126961,6.24E-05
4.76,-0.000121997,7.22E-05,-0.000104283,5.26E-05
4.77,-8.46E-05,4.54E-05,-6.91E-05,3.56E-05
4.78,-4.04E-05,1.26E-05,-2.71E-05,1.37E-05
4.79,3.13E-06,-2.19E-05,1.47E-05,-9.45E-06
4.8,3.91E-05,-5.35E-05,4.97E-05,-3.07E-05
4.81,6.24E-05,-7.83E-05,7.28E-05,-4.75E-05
4.82,7.04E-05,-9.39E-05,8.18E-05,-5.84E-05
4.83,6.29E-05,-9.96E-05,7.65E-05,-6.29E-05
4.84,4.18E-05,-9.54E-05,5.87E-05,-6.12E-05
4.85,1.02E-05,-8.25E-05,3.06E-05,-5.38E-05
4.86,-2.76E-05,-6.28E-05,-4.72E-06,-4.18E-05
4.87,-6.72E-05,-3.97E-05,-4.38E-05,-2.68E-05
4.88,-0.000104213,-1.75E-05,-8.22E-05,-1.11E-05
4.89,-0.000134442,-8.22E-07,-0.000115334,2.48E-06
4.9,-0.000154478,6.52E-06,-0.0001387,1.13E-05
4.91,-0.000162386,2.57E-06,-0.00014951,1.35E-05
4.92,-0.000158218,-1.22E-05,-0.000147191,8.65E-06
4.93,-0.000143957,-3.53E-05,-0.000133409,-2.24E-06
4.94,-0.000122864,-6.24E-05,-0.000111435,-1.73E-05
4.95,-9.86E-05,-8.92E-05,-8.53E-05,-3.42E-05
4.96,-7.45E-05,-0.000111521,-5.90E-05,-5.06E-05
4.97,-5.37E-05,-0.000126318,-3.60E-05,-6.44E-05
4.98,-3.86E-05,-0.000131585,-1.91E-05,-7.36E-05
4.99,-3.09E-05,-0.000126345,-1.05E-05,-7.64E-05
5,-3.10E-05,-0.00011068,-1.12E-05,-7.19E-05
5.01,-3.82E-05,-8.59E-05,-2.07E-05,-6.01E-05
5.02,-5.00E-05,-5.44E-05,-3.74E-05,-4.20E-05
5.03,-6.31E-05,-1.97E-05,-5.83E-05,-2.02E-05
5.04,-7.36E-05,1.43E-05,-7.96E-05,2.45E-06
5.05,-7.81E-05,4.38E-05,-9.77E-05,2.30E-05
5.06,-7.40E-05,6.62E-05,-0.000109412,3.90E-05
5.07,-5.98E-05,7.97E-05,-0.000112726,4.92E-05
5.08,-3.54E-05,8.35E-05,-0.000106902,5.32E-05
5.09,-1.72E-06,7.81E-05,-9.25E-05,5.15E-05
5.1,3.91E-05,6.50E-05,-7.11E-05,4.51E-05
5.11,8.42E-05,4.66E-05,-4.51E-05,3.57E-05
5.12,0.000129849,2.59E-05,-1.75E-05,2.48E-05
5.13,0.000172595,6.05E-06,8.67E-06,1.42E-05
5.14,0.000209297,-9.81E-06,3.06E-05,5.50E-06
5.15,0.000237649,-1.91E-05,4.60E-05,-9.75E-08
5.16,0.000256576,-2.03E-05,5.41E-05,-1.81E-06
5.17,0.000266603,-1.30E-05,5.48E-05,3.44E-07
5.18,0.000269924,1.69E-06,4.97E-05,5.51E-06
5.19,0.000269962,2.17E-05,4.12E-05,1.22E-05
5.2,0.000270514,4.43E-05,3.24E-05,1.87E-05
5.21,0.000274903,6.64E-05,2.62E-05,2.34E-05
5.22,0.000285534,8.53E-05,2.55E-05,2.50E-05
5.23,0.000303797,9.85E-05,3.22E-05,2.27E-05
5.24,0.000330109,0.000104561,4.77E-05,1.63E-05
5.25,0.000363937,0.00010332,7.19E-05,6.16E-06
5.26,0.000403771,9.58E-05,0.000103673,-6.82E-06
5.27,0.000447152,8.41E-05,0.000140876,-2.11E-05
5.28,0.000490919,7.09E-05,0.000180589,-3.50E-05
5.29,0.000531705,5.93E-05,0.00021983,-4.68E-05
5.3,0.000566495,5.14E-05,0.000256081,-5.49E-05
5.31,0.000592996,4.87E-05,0.000287632,-5.86E-05
5.32,0.000609701,5.13E-05,0.000313683,-5.74E-05
5.33,0.000615833,5.81E-05,0.000334233,-5.14E-05
5.34,0.000611344,6.73E-05,0.000349873,-4.15E-05
5.35,0.000596961,7.66E-05,0.0003616,-2.85E-05
5.36,0.000574114,8.35E-05,0.000370735,-1.37E-05
5.37,0.000544561,8.62E-05,0.000378887,1.98E-06
5.38,0.000509824,8.34E-05,0.000387892,1.74E-05
5.39,0.00047072,7.44E-05,0.000399568,3.17E-05
5.4,0.00042712,5.92E-05,0.000415243,4.44E-05
5.41,0.00037793,3.87E-05,0.000435209,5.52E-05
5.42,0.000321243,1.43E-05,0.00045842,6.40E-05
5.43,0.000254654,-1.24E-05,0.000482641,7.12E-05
5.44,0.000175637,-3.99E-05,0.000504925,7.73E-05
5.45,8.18E-05,-6.66E-05,0.000522141,8.27E-05
5.46,-2.88E-05,-9.17E-05,0.000531384,8.78E-05
5.47,-0.000158204,-0.00011439,0.000530249,9.33E-05
5.48,-0.000307726,-0.000134786,0.000516964,9.97E-05
5.49,-0.000478401,-0.000153384,0.00049039,0.00010773
5.5,-0.000670374,-0.000171159,0.000449942,0.00011798
5.51,-0.000882664,-0.000189294,0.00039555,0.000130627
5.52,-0.00111309,-0.000208876,0.000327654,0.000145301
5.53,-0.001358449,-0.000230668,0.000247181,0.000161047
5.54,-0.001614787,-0.000255021,0.000155406,0.000176439
5.55,-0.001877634,-0.000281828,5.37E-05,0.000189805
5.56,-0.002142232,-0.000310529,-5.68E-05,0.000199505
5.57,-0.002403972,-0.000340135,-0.000175617,0.000204198
5.58,-0.002659249,-0.000369291,-0.000303163,0.000203014
5.59,-0.002906715,-0.000396312,-0.000440893,0.0001957
5.6,-0.003148769,-0.000419324,-0.000591109,0.000182877
5.61,-0.003392867,-0.000436636,-0.000756692,0.000166313
5.62,-0.003651914,-0.000447403,-0.000940717,0.000149019
5.63,-0.003942535,-0.00045236,-0.001145901,0.000134948
5.64,-0.004280055,-0.000454305,-0.001373771,0.000128069
5.65,-0.004669457,-0.000458015,-0.001623551,0.000130738
5.66,-0.00509291,-0.000469258,-0.001890909,0.000141519
5.67,-0.005496471,-0.000492668,-0.002166964,0.000152908
5.68,-0.005781208,-0.000528454,-0.002438179,0.000149702
5.69,-0.005806287,-0.000568395,-0.002687833,0.000109196
5.7,-0.005410973,-0.000592348,-0.002899703,4.66E-06
5.71,-0.004453686,-0.00056756,-0.003064027,-0.000186924
5.72,-0.002854095,-0.000452831,-0.00318384,-0.00047444
5.73,-0.000622697,-0.000207093,-0.00327702,-0.00084475
5.74,0.002129026,0.000199554,-0.003370316,-0.001262887
5.75,0.005198104,0.000773595,-0.003487591,-0.001680032
5.76,0.008315917,0.001487459,-0.003639024,-0.002043813
5.77,0.01118424,0.002275749,-0.003815737,-0.002306823
5.78,0.013514917,0.003041539,-0.003988818,-0.002432971
5.79,0.015067278,0.003671003,-0.004109115,-0.002402111
5.8,0.015678048,0.004052126,-0.004106124,-0.002212648
5.81,0.01528022,0.004093401,-0.00388879,-0.001881064
5.82,0.013908875,0.003739852,-0.003354585,-0.001436707
5.83,0.011693794,0.002985502,-0.002410017,-0.000911777
5.84,0.008842107,0.001881325,-0.000997254,-0.000331221
5.85,0.005616459,0.000535328,0.000881325,0.000289791
5.86,0.002312057,-0.000900162,0.003146894,0.000938161
5.87,-0.000768816,-0.002255059,0.005644209,0.001590998
5.88,-0.003348954,-0.003374241,0.008162304,0.002208843
5.89,-0.005216078,-0.004143257,0.010468353,0.002739268
5.9,-0.006261918,-0.004498455,0.012342039,0.003129607
5.91,-0.006502862,-0.004424187,0.013601908,0.003342499
5.92,-0.006069658,-0.003947106,0.014120479,0.003366075
5.93,-0.005171119,-0.003134045,0.013830778,0.003213063
5.94,-0.004047251,-0.002090506,0.012731412,0.002910069
5.95,-0.002924538,-0.000952283,0.010894097,0.002485556
5.96,-0.001981633,0.000133504,0.008467614,0.001965111
5.97,-0.00133042,0.001034388,0.005667489,0.001375015
5.98,-0.001013304,0.001656071,0.002748191,0.000748197
5.99,-0.001013526,0.001954708,-3.51E-05,0.000126311
6,-0.001272532,0.001936513,-0.00246498,-0.000444352
6.01,-0.001708445,0.00164995,-0.00439184,-0.000921177
6.02,-0.002231854,0.001176199,-0.005749012,-0.001273332
6.03,-0.002757169,0.000618679,-0.006550503,-0.001486444
6.04,-0.003208983,8.73E-05,-0.006873491,-0.001564069
6.05,-0.003524045,-0.00032475,-0.006829863,-0.001526948
6.06,-0.003651611,-0.000564885,-0.006533248,-0.001409286
6.07,-0.003556661,-0.000630541,-0.006072798,-0.001251234
6.08,-0.003227803,-0.0005594,-0.005504628,-0.0010888
6.09,-0.002686187,-0.000406578,-0.004861208,-0.000944697
6.1,-0.001988304,-0.000222665,-0.004168008,-0.000824383
6.11,-0.001217424,-4.28E-05,-0.003455318,-0.000719286
6.12,-0.000464749,0.000112665,-0.002759957,-0.000615351
6.13,0.000192102,0.000232718,-0.002119319,-0.000502298
6.14,0.000703456,0.000311802,-0.001564021,-0.000379
6.15,0.001049524,0.000349568,-0.001114039,-0.000253086
6.16,0.001233052,0.000351764,-0.000779217,-0.000136308
6.17,0.001270393,0.000329026,-0.00056176,-3.91E-05
6.18,0.001186257,0.000293543,-0.000457267,3.24E-05
6.19,0.001012413,0.000255723,-0.000452959,7.65E-05
6.2,0.000786871,0.000221914,-0.000525348,9.43E-05
6.21,0.000549962,0.000193556,-0.000640645,8.84E-05
6.22,0.000337549,0.000168277,-0.000758974,6.28E-05
6.23,0.00017532,0.000142023,-0.000841225,2.35E-05
6.24,7.71E-05,0.000110501,-0.000856208,-2.19E-05
6.25,4.62E-05,7.02E-05,-0.000785767,-6.52E-05
6.26,7.76E-05,2.03E-05,-0.000626864,-9.95E-05
6.27,0.000159713,-3.61E-05,-0.000391105,-0.000120372
6.28,0.000275306,-9.17E-05,-0.000102172,-0.0001259
6.29,0.00040346,-0.000136942,0.000208697,-0.000116374
6.3,0.000522348,-0.000163378,0.000508293,-9.38E-05
6.31,0.00061304,-0.000166506,0.000766823,-6.17E-05
6.32,0.000662162,-0.00014704,0.000962038,-2.43E-05
6.33,0.000662219,-0.000109635,0.001081229,1.42E-05
6.34,0.000611034,-6.06E-05,0.00112103,5.06E-05
6.35,0.000512403,-6.40E-06,0.001086133,8.37E-05
6.36,0.000377621,4.59E-05,0.000988142,0.000113407
6.37,0.000225413,8.86E-05,0.000844812,0.000139739
6.38,7.85E-05,0.000113832,0.000678852,0.000161263
6.39,-4.20E-05,0.000116505,0.000515184,0.000175246
6.4,-0.000121955,9.63E-05,0.000376605,0.000178857
6.41,-0.000155614,5.84E-05,0.000279338,0.000170926
6.42,-0.000144957,1.14E-05,0.000230515,0.000152927
6.43,-9.73E-05,-3.57E-05,0.000228549,0.000128413
6.44,-2.31E-05,-7.69E-05,0.000265429,0.000101396
6.45,6.53E-05,-0.000109225,0.000328979,7.51E-05
6.46,0.000155095,-0.000131758,0.00040411,5.18E-05
6.47,0.000233322,-0.000143432,0.0004739,3.39E-05
6.48,0.000288327,-0.000142382,0.000521751,2.38E-05
6.49,0.000311391,-0.000127009,0.000534703,2.34E-05
6.5,0.00029865,-9.81E-05,0.000506643,3.31E-05
6.51,0.000252343,-6.00E-05,0.000439723,5.08E-05
6.52,0.000180519,-1.99E-05,0.000343168,7.26E-05
6.53,9.49E-05,1.49E-05,0.000230151,9.40E-05
6.54,7.76E-06,3.95E-05,0.000114395,0.00011151
6.55,-7.02E-05,5.21E-05,7.91E-06,0.000122812
6.56,-0.000130614,5.35E-05,-7.98E-05,0.000126843
6.57,-0.000167792,4.57E-05,-0.00014169,0.000123051
6.58,-0.00017833,3.01E-05,-0.00017347,0.000111129
6.59,-0.000161789,8.46E-06,-0.000174099,9.13E-05
6.6,-0.000121363,-1.70E-05,-0.000146547,6.49E-05
6.61,-6.41E-05,-4.29E-05,-9.79E-05,3.45E-05
6.62,2.20E-07,-6.55E-05,-3.83E-05,3.69E-06
6.63,6.09E-05,-8.13E-05,2.09E-05,-2.38E-05
6.64,0.000108685,-8.78E-05,6.92E-05,-4.49E-05
6.65,0.000137008,-8.38E-05,9.91E-05,-5.80E-05
6.66,0.000142847,-6.95E-05,0.000106609,-6.23E-05
6.67,0.000126698,-4.63E-05,9.18E-05,-5.81E-05
6.68,9.22E-05,-1.63E-05,5.81E-05,-4.65E-05
6.69,4.54E-05,1.74E-05,1.15E-05,-2.96E-05
6.7,-6.16E-06,5.14E-05,-4.05E-05,-1.01E-05
6.71,-5.52E-05,8.25E-05,-9.03E-05,8.92E-06
6.72,-9.52E-05,0.000107649,-0.000131044,2.45E-05
6.73,-0.000121577,0.000124016,-0.000157486,3.40E-05
6.74,-0.000131375,0.000129297,-0.000166595,3.57E-05
6.75,-0.000123881,0.000122343,-0.000157644,2.87E-05
6.76,-0.000100763,0.000103756,-0.000132431,1.35E-05
6.77,-6.61E-05,7.62E-05,-9.52E-05,-8.43E-06
6.78,-2.56E-05,4.42E-05,-5.22E-05,-3.41E-05
6.79,1.43E-05,1.30E-05,-1.00E-05,-6.02E-05
6.8,4.79E-05,-1.29E-05,2.50E-05,-8.28E-05
6.81,7.07E-05,-3.06E-05,4.86E-05,-9.90E-05
6.82,7.99E-05,-3.92E-05,5.86E-05,-0.000106627
6.83,7.45E-05,-3.88E-05,5.45E-05,-0.000104909
6.84,5.56E-05,-3.03E-05,3.75E-05,-9.44E-05
6.85,2.55E-05,-1.50E-05,9.93E-06,-7.66E-05
6.86,-1.16E-05,5.15E-06,-2.44E-05,-5.40E-05
6.87,-5.04E-05,2.71E-05,-6.07E-05,-2.96E-05
6.88,-8.51E-05,4.70E-05,-9.36E-05,-6.40E-06
6.89,-0.000110786,6.13E-05,-0.000118428,1.28E-05
6.9,-0.000123994,6.69E-05,-0.000131963,2.60E-05
6.91,-0.000123772,6.27E-05,-0.000133211,3.23E-05
6.92,-0.00011151,4.92E-05,-0.000123311,3.18E-05
6.93,-9.04E-05,2.80E-05,-0.000104901,2.55E-05
6.94,-6.44E-05,1.71E-06,-8.13E-05,1.46E-05
6.95,-3.80E-05,-2.68E-05,-5.58E-05,1.29E-06
6.96,-1.51E-05,-5.44E-05,-3.17E-05,-1.24E-05
6.97,9.03E-07,-7.81E-05,-1.19E-05,-2.42E-05
6.98,7.54E-06,-9.47E-05,8.16E-07,-3.20E-05
6.99,3.94E-06,-0.000102044,4.53E-06,-3.43E-05
7,-9.01E-06,-9.89E-05,-1.45E-06,-3.05E-05
7.01,-2.88E-05,-8.57E-05,-1.61E-05,-2.11E-05
7.02,-5.17E-05,-6.48E-05,-3.69E-05,-7.38E-06
7.03,-7.40E-05,-3.95E-05,-6.03E-05,8.55E-06
7.04,-9.23E-05,-1.37E-05,-8.24E-05,2.44E-05
7.05,-0.000103784,9.01E-06,-9.98E-05,3.78E-05
7.06,-0.000106515,2.58E-05,-0.000110292,4.70E-05
7.07,-9.94E-05,3.49E-05,-0.000112633,5.06E-05
7.08,-8.22E-05,3.54E-05,-0.000107085,4.81E-05
7.09,-5.62E-05,2.81E-05,-9.48E-05,3.95E-05
7.1,-2.31E-05,1.44E-05,-7.75E-05,2.57E-05
7.11,1.43E-05,-3.04E-06,-5.71E-05,8.29E-06
7.12,5.32E-05,-2.11E-05,-3.58E-05,-1.06E-05
7.13,9.09E-05,-3.65E-05,-1.57E-05,-2.87E-05
7.14,0.000124935,-4.62E-05,9.94E-07,-4.37E-05
7.15,0.000153462,-4.83E-05,1.25E-05,-5.42E-05
7.16,0.000175686,-4.20E-05,1.79E-05,-5.95E-05
7.17,0.000192015,-2.80E-05,1.74E-05,-6.00E-05
7.18,0.000204028,-8.69E-06,1.22E-05,-5.72E-05
7.19,0.000214091,1.31E-05,4.59E-06,-5.26E-05
7.2,0.000224803,3.43E-05,-2.84E-06,-4.77E-05
7.21,0.000238565,5.23E-05,-7.12E-06,-4.38E-05
7.22,0.000257427,6.50E-05,-5.29E-06,-4.14E-05
7.23,0.000283004,7.13E-05,5.21E-06,-4.08E-05
7.24,0.000316248,7.11E-05,2.62E-05,-4.19E-05
7.25,0.000357082,6.51E-05,5.80E-05,-4.40E-05
7.26,0.000404154,5.51E-05,9.95E-05,-4.63E-05
7.27,0.000454937,4.34E-05,0.000148264,-4.73E-05
7.28,0.000506181,3.26E-05,0.000200661,-4.60E-05
7.29,0.000554465,2.49E-05,0.000252979,-4.12E-05
7.3,0.000596585,2.17E-05,0.0003019,-3.23E-05
7.31,0.000629751,2.31E-05,0.000344994,-1.92E-05
7.32,0.000651742,2.88E-05,0.000380928,-2.05E-06
7.33,0.000661096,3.78E-05,0.000409476,1.84E-05
7.34,0.000657325,4.88E-05,0.000431431,4.12E-05
7.35,0.000641013,6.02E-05,0.000448472,6.51E-05
7.36,0.000613605,7.05E-05,0.000462912,8.85E-05
7.37,0.000576877,7.79E-05,0.000477265,0.000110082
7.38,0.000532457,8.12E-05,0.000493691,0.000128808
7.39,0.00048156,7.89E-05,0.000513485,0.00014398
7.4,0.000424798,7.07E-05,0.000536775,0.000155267
7.41,0.000361992,5.63E-05,0.000562455,0.000162705
7.42,0.000292107,3.65E-05,0.000588322,0.000166722
7.43,0.00021339,1.24E-05,0.000611409,0.000168121
7.44,0.00012362,-1.45E-05,0.000628454,0.000167941
7.45,2.04E-05,-4.30E-05,0.000636342,0.000167262
7.46,-9.88E-05,-7.15E-05,0.000632428,0.000167028
7.47,-0.000236021,-9.91E-05,0.000614768,0.000167957
7.48,-0.000392759,-0.000125048,0.000582246,0.000170494
7.49,-0.000569583,-0.000148547,0.000534592,0.000174766
7.5,-0.000766012,-0.000169343,0.000472311,0.000180496
7.51,-0.000980601,-0.000187764,0.000396522,0.00018696
7.52,-0.001211074,-0.000204941,0.000308678,0.000193068
7.53,-0.001454464,-0.000222689,0.000210218,0.00019753
7.54,-0.001707286,-0.000243104,0.000102296,0.000199026
7.55,-0.00196569,-0.000267905,-1.44E-05,0.000196344
7.56,-0.002225696,-0.000297748,-0.000139639,0.000188536
7.57,-0.002483769,-0.00033186,-0.000273834,0.000175082
7.58,-0.002737943,-0.000368186,-0.000417814,0.000156051
7.59,-0.002989411,-0.000403883,-0.000572923,0.00013222
7.6,-0.003244105,-0.000435952,-0.000741062,0.000105192
7.61,-0.003513421,-0.00046189,-0.000924679,7.75E-05
7.62,-0.003812979,-0.000480369,-0.001126483,5.25E-05
7.63,-0.004158347,-0.000491916,-0.001348712,3.38E-05
7.64,-0.004557092,-0.000499354,-0.00159191,2.44E-05
7.65,-0.004997321,-0.000507537,-0.001853466,2.43E-05
7.66,-0.005434447,-0.00052179,-0.00212645,2.86E-05
7.67,-0.005780564,-0.000544882,-0.002399245,2.47E-05
7.68,-0.005903635,-0.000572944,-0.002656484,-7.81E-06
7.69,-0.005644243,-0.000591335,-0.002881938,-9.53E-05
7.7,-0.004851062,-0.000572436,-0.003063727,-0.000262659
7.71,-0.003423805,-0.000477793,-0.003200667,-0.000523285
7.72,-0.001347321,-0.000265294,-0.003305713,-0.000869691
7.73,0.001292813,0.000100082,-0.003402222,-0.001271427
7.74,0.004315009,0.000633477,-0.00351365,-0.001681536
7.75,0.007464032,0.001317936,-0.003652673,-0.002047118
7.76,0.010445107,0.002098055,-0.003814884,-0.002319008
7.77,0.012963283,0.002883676,-0.003977039,-0.002458971
7.78,0.01476195,0.00356302,-0.004096624,-0.002444586
7.79,0.015654343,0.004021442,-0.00411063,-0.002271771
7.8,0.015544351,0.004161393,-0.003935468,-0.001954244
7.81,0.01443558,0.003919589,-0.003473636,-0.001518744
7.82,0.012428538,0.003279277,-0.002631151,-0.000996007
7.83,0.0097079,0.002277379,-0.00134189,-0.000411134
7.84,0.006524014,0.001005204,0.000408933,0.000219899
7.85,0.003171234,-0.000400653,0.002566898,0.000883904
7.86,-3.82E-05,-0.001779378,0.005001977,0.00155884
7.87,-0.002807697,-0.002974898,0.007520683,0.002206102
7.88,-0.004897895,-0.003862067,0.009894912,0.002772841
7.89,-0.00616936,-0.004360621,0.011896806,0.003203707
7.9,-0.006609248,-0.004436684,0.013329279,0.003456247
7.91,-0.006326656,-0.004099723,0.014045974,0.003512411
7.92,-0.005518726,-0.003401833,0.013960895,0.003380225
7.93,-0.004423536,-0.002437665,0.01305417,0.003085137
7.94,-0.003274435,-0.001337629,0.011379161,0.002657802
7.95,-0.002263982,-0.000249995,0.009067198,0.002127265
7.96,-0.001521997,0.000685349,0.006320323,0.00152254
7.97,-0.001109261,0.001362743,0.003387227,0.000877936
7.98,-0.001024589,0.001726493,0.000527301,0.000235722
7.99,-0.001220005,0.001772903,-0.002027849,-0.000357069
8,-0.001618537,0.001542777,-0.004106952,-0.000856605
8.01,-0.002130844,0.001110926,-0.005618945,-0.00123071
8.02,-0.002668172,0.00057574,-0.006556333,-0.001463934
8.03,-0.003150479,4.58E-05,-0.006982117,-0.001558895
8.04,-0.003509901,-0.00038081,-0.00700353,-0.001535286
8.05,-0.003691559,-0.000641084,-0.006738714,-0.001426302
8.06,-0.003655846,-0.000721152,-0.006287039,-0.001271692
8.07,-0.00338504,-0.000651627,-0.005714976,-0.001108335
8.08,-0.002891909,-0.000487274,-0.005061016,-0.000961281
8.09,-0.002224023,-0.000283669,-0.004351328,-0.000839052
8.1,-0.001458304,-8.24E-05,-0.003613966,-0.000735462
8.11,-0.000685195,9.21E-05,-0.002884205,-0.000636896
8.12,1.23E-05,0.000227811,-0.00220088,-0.000531223
8.13,0.000575607,0.000321053,-0.001598784,-0.000414046
8.14,0.000975831,0.000373842,-0.001102855,-0.000289937
8.15,0.001208902,0.000393393,-0.000726781,-0.000169304
8.16,0.001286928,0.000390194,-0.000474916,-6.35E-05
8.17,0.00123233,0.000374665,-0.000344092,1.92E-05
8.18,0.001075672,0.000354616,-0.000322906,7.46E-05
8.19,0.000854546,0.000334352,-0.00038968,0.000101992
8.2,0.000610053,0.000314659,-0.000512243,0.00010355
8.21,0.000380454,0.000293567,-0.000651077,8.35E-05
8.22,0.000195299,0.000267701,-0.000765191,4.80E-05
8.23,7.31E-05,0.000233303,-0.00081913,4.81E-06
8.24,2.18E-05,0.000186991,-0.000789024,-3.83E-05
8.25,4.07E-05,0.00012743,-0.000666138,-7.47E-05
8.26,0.000121021,5.74E-05,-0.000457635,-0.000100259
8.27,0.000247081,-1.55E-05,-0.000184793,-0.000112698
8.28,0.000398123,-8.08E-05,0.000121298,-0.000111298
8.29,0.000551428,-0.000128479,0.000425837,-9.66E-05
8.3,0.000686472,-0.000152405,0.000696561,-7.08E-05
8.31,0.000787788,-0.000152142,0.000908496,-3.72E-05
8.32,0.000844948,-0.000131913,0.001046322,5.88E-08
8.33,0.000851068,-9.77E-05,0.001104368,3.77E-05
8.34,0.000802603,-5.49E-05,0.001085248,7.38E-05
8.35,0.000701293,-7.59E-06,0.0009985,0.000107893
8.36,0.000556584,3.98E-05,0.000859869,0.000138966
8.37,0.000386202,8.15E-05,0.000690613,0.000164482
8.38,0.000213446,0.000110208,0.000515428,0.000180484
8.39,6.16E-05,0.000119504,0.000358339,0.000183218
8.4,-5.21E-05,0.000106776,0.000237753,0.000171101
8.41,-0.000118899,7.48E-05,0.000163169,0.000145894
8.42,-0.000138628,3.08E-05,0.000135163,0.0001123
8.43,-0.00011711,-1.66E-05,0.000148111,7.62E-05
8.44,-6.40E-05,-6.06E-05,0.000193427,4.23E-05
8.45,9.10E-06,-9.70E-05,0.000261256,1.37E-05
8.46,8.94E-05,-0.000123873,0.000340266,-8.63E-06
8.47,0.000163789,-0.000139483,0.000417056,-2.38E-05
8.48,0.000219671,-0.000141383,0.000477006,-3.08E-05
8.49,0.000246804,-0.000126932,0.00050696,-2.85E-05
8.5,0.000239439,-9.54E-05,0.000498623,-1.69E-05
8.51,0.00019793,-4.99E-05,0.000450875,2.20E-06
8.52,0.000128934,3.08E-06,0.00036981,2.54E-05
8.53,4.37E-05,5.52E-05,0.000266643,4.87E-05
8.54,-4.51E-05,9.92E-05,0.000154728,6.86E-05
8.55,-0.00012591,0.000130641,4.70E-05,8.31E-05
8.56,-0.000189938,0.000147538,-4.53E-05,9.12E-05
8.57,-0.000231064,0.000149895,-0.000113454,9.25E-05
8.58,-0.000245773,0.000138598,-0.000151564,8.66E-05
8.59,-0.000233239,0.000115162,-0.000157018,7.31E-05
8.6,-0.000195785,8.20E-05,-0.000131373,5.25E-05
8.61,-0.000139228,4.28E-05,-8.06E-05,2.62E-05
