Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
13.92,0.002088852,0.002149205,0.002114417,0.001393846
13.93,0.00227312,0.002324437,0.002304742,0.001519986
13.94,0.002445453,0.002487341,0.002485136,0.001641444
13.95,0.002605864,0.00263785,0.002656552,0.001758444
13.96,0.002754478,0.002775985,0.002819965,0.001870752
13.97,0.00289143,0.002901791,0.002975714,0.001977702
13.98,0.003016792,0.003015604,0.003122719,0.00207839
13.99,0.003130561,0.003118337,0.003258045,0.002171752
14,0.003232772,0.003211281,0.00337738,0.002256419
14.01,0.003323633,0.003295314,0.003476429,0.002330588
14.02,0.00340334,0.003370041,0.003552534,0.00239223
14.03,0.003471448,0.003433532,0.003605683,0.002439758
14.04,0.003526332,0.003482838,0.003638467,0.002472884
14.05,0.003565396,0.003514972,0.00365516,0.002493093
14.06,0.003585994,0.00352773,0.003660457,0.002503256
14.07,0.003586487,0.003520049,0.003658188,0.002506376
14.08,0.003567002,0.003492199,0.003650073,0.002504158
14.09,0.003529589,0.003446037,0.003634893,0.002496236
14.1,0.003477427,0.003384791,0.003608597,0.002480367
14.11,0.003413403,0.003311926,0.003565418,0.002453222
14.12,0.003338871,0.003229539,0.003499746,0.002411393
14.13,0.003253177,0.003137228,0.00340807,0.002352347
14.14,0.003153937,0.003032144,0.003290058,0.002275101
14.15,0.003037932,0.002910397,0.00314836,0.00218042
14.16,0.002902345,0.002769071,0.002987436,0.002070446
14.17,0.002745946,0.002607602,0.00281204,0.001947942
14.18,0.002569682,0.002427953,0.00262611,0.001815537
14.19,0.002376322,0.002233924,0.002432359,0.001675374
14.2,0.002169393,0.002030082,0.002232305,0.001529238
14.21,0.001952025,0.001820556,0.002026473,0.001378845
14.22,0.001726349,0.001608011,0.001814694,0.001225808
14.23,0.001493584,0.001393187,0.001596536,0.001071285
14.24,0.001254435,0.001175138,0.001371725,0.000915621
14.25,0.001009461,0.000952001,0.001140306,0.00075832
14.26,0.000759342,0.000722006,0.000902586,0.000598433
14.27,0.000504992,0.000484438,0.000658992,0.000435145
14.28,0.000247556,0.000240146,0.000409923,0.000268169
14.29,-1.15E-05,-8.62E-06,0.000155769,9.78E-05
14.3,-0.000270299,-0.000258897,-0.000102784,-7.54E-05
14.31,-0.000526616,-0.000507831,-0.000364405,-0.000250573
14.32,-0.000778484,-0.000753044,-0.000627062,-0.000426727
14.33,-0.001024654,-0.000992712,-0.000888301,-0.000602345
14.34,-0.001264589,-0.001225577,-0.001145648,-0.000775514
14.35,-0.001497985,-0.00145099,-0.001396904,-0.000944321
14.36,-0.001724338,-0.001668851,-0.001640305,-0.001107381
14.37,-0.001942855,-0.001879385,-0.001874604,-0.00126414
14.38,-0.002152666,-0.002082766,-0.002099106,-0.00141478
14.39,-0.002353016,-0.002278752,-0.002313707,-0.001559833
14.4,-0.002543229,-0.002466547,-0.002518762,-0.001699747
14.41,-0.002722429,-0.002644912,-0.002714666,-0.001834565
14.42,-0.002889314,-0.002812344,-0.002901339,-0.001963762
14.43,-0.00304228,-0.002967323,-0.003077946,-0.002086259
14.44,-0.003179882,-0.003108547,-0.003242922,-0.002200562
14.45,-0.003301331,-0.003235097,-0.003394149,-0.002304953
14.46,-0.003406713,-0.003346629,-0.003529192,-0.002397703
14.47,-0.003496878,-0.003443599,-0.003645655,-0.002477346
14.48,-0.003573081,-0.003527174,-0.003741803,-0.002543015
14.49,-0.00363639,-0.003598608,-0.003817284,-0.002594792
14.5,-0.003686986,-0.003658351,-0.003873527,-0.002633834
14.51,-0.00372382,-0.00370553,-0.003913478,-0.002662137
14.52,-0.003744977,-0.003738143,-0.003940626,-0.002681954
14.53,-0.003748364,-0.003753805,-0.003957623,-0.002695025
14.54,-0.003732339,-0.003750612,-0.003964957,-0.002701784
14.55,-0.003696413,-0.00372789,-0.00396032,-0.002700918
14.56,-0.003641759,-0.003686446,-0.003939051,-0.002689425
14.57,-0.003570825,-0.003627932,-0.003895446,-0.002663182
14.58,-0.003486094,-0.00355376,-0.003824378,-0.002618019
14.59,-0.003388734,-0.003464382,-0.003722633,-0.002551063
14.6,-0.00327787,-0.003359169,-0.003589683,-0.002461811
14.61,-0.003150962,-0.003236664,-0.003427866,-0.002352325
14.62,-0.003005205,-0.00309502,-0.003242007,-0.002226419
14.63,-0.002839204,-0.00293256,-0.003038498,-0.002088387
14.64,-0.002653932,-0.00274858,-0.002823974,-0.001942057
14.65,-0.002452447,-0.002544179,-0.00260394,-0.001790441
14.66,-0.0022387,-0.002322509,-0.002381815,-0.001635754
14.67,-0.002016341,-0.002088055,-0.002158731,-0.00147951
14.68,-0.001788085,-0.001845269,-0.001934109,-0.001322501
14.69,-0.001555517,-0.00159736,-0.001706597,-0.001164661
14.7,-0.001319059,-0.001345723,-0.001474807,-0.001005096
14.71,-0.00107814,-0.001090122,-0.001237438,-0.000842418
14.72,-0.00083161,-0.000829488,-0.000992971,-0.000675218
14.73,-0.000578321,-0.000562953,-0.000739558,-0.000502382
14.74,-0.000317758,-0.000290597,-0.000475429,-0.000323181
14.75,-5.05E-05,-1.36E-05,-0.000199642,-0.000137236
14.76,0.00022147,0.000265941,8.73E-05,5.54E-05
14.77,0.000495549,0.00054569,0.000383163,0.000253726
14.78,0.000768756,0.000823225,0.000684286,0.000456069
14.79,0.001038511,0.001096336,0.000985984,0.000659766
14.8,0.001302838,0.001363166,0.001283209,0.000861816
14.81,0.001560325,0.001622395,0.001571266,0.001059302
14.82,0.001809934,0.001873277,0.001846633,0.001249758
14.83,0.002050821,0.002115395,0.002107575,0.001431395
14.84,0.002282206,0.002348242,0.002354246,0.001603217
14.85,0.002503232,0.002571007,0.002588206,0.001765085
14.86,0.002712795,0.002782678,0.002811487,0.001917644
14.87,0.002909567,0.002982171,0.003025619,0.002061958
14.88,0.003092336,0.003168232,0.003231065,0.002198925
14.89,0.003260422,0.003339386,0.003427055,0.002328683
14.9,0.003413787,0.003494228,0.003611583,0.002450288
14.91,0.003552835,0.00363191,0.003781455,0.002561847
14.92,0.003678031,0.003752404,0.003932628,0.002660998
14.93,0.00378939,0.003856316,0.004061012,0.002745429
14.94,0.00388601,0.003944264,0.004163537,0.002813304
14.95,0.003965998,0.004016145,0.00423908,0.002863709
14.96,0.004026977,0.004070844,0.004288846,0.002897042
14.97,0.004066896,0.004106551,0.00431601,0.002915105
14.98,0.004084532,0.004121387,0.004324616,0.002920628
14.99,0.00407951,0.004114009,0.004318068,0.00291637
15,0.004052335,0.004084219,0.004297795,0.002904173
15.01,0.004004558,0.004033383,0.004262574,0.002884276
15.02,0.003938477,0.003964062,0.004208795,0.002855097
15.03,0.003856248,0.003878811,0.004131741,0.0028136
15.04,0.00375897,0.003778854,0.004027388,0.002756171
15.05,0.003646125,0.003663309,0.003893867,0.002679749
15.06,0.003515534,0.003529424,0.003731963,0.002582811
15.07,0.003363981,0.00337375,0.00354464,0.002465784
15.08,0.003188442,0.003193549,0.003335978,0.002330747
15.09,0.00298747,0.002987844,0.003110078,0.002180647
15.1,0.002762025,0.002757785,0.002870362,0.002018448
15.11,0.00251529,0.002506318,0.002619262,0.001846489
15.12,0.002251773,0.002237436,0.002358226,0.001666265
15.13,0.001976246,0.001955396,0.00208793,0.001478638
15.14,0.001692813,0.001664189,0.001808642,0.001284241
15.15,0.001404338,0.001367265,0.001520711,0.001083794
15.16,0.001112425,0.001067355,0.001225008,0.000878232
15.17,0.000817724,0.000766242,0.000923137,0.000668653
15.18,0.000520244,0.000464669,0.000617314,0.000456196
15.19,0.000219715,0.000162606,0.000309925,0.00024192
15.2,-8.39E-05,-0.000140227,3.00E-06,2.68E-05
15.21,-0.000390206,-0.000443848,-0.000302119,-0.000188461
15.22,-0.000697863,-0.000747644,-0.000604882,-0.000403079
15.23,-0.00100497,-0.001050213,-0.000905397,-0.000616538
15.24,-0.001309017,-0.001349483,-0.001204173,-0.00082834
15.25,-0.001607218,-0.001643076,-0.001501698,-0.001038011
15.26,-0.00189691,-0.001928713,-0.00179793,-0.001245069
15.27,-0.002175888,-0.002204484,-0.002091966,-0.001448909
15.28,-0.002442557,-0.002468899,-0.002382042,-0.001648626
15.29,-0.002695883,-0.002720722,-0.002665759,-0.00184289
15.3,-0.002935159,-0.002958723,-0.002940303,-0.002029924
15.31,-0.003159693,-0.003181582,-0.003202609,-0.002207648
15.32,-0.003368536,-0.003388022,-0.003449512,-0.002374003
15.33,-0.003560399,-0.003576984,-0.003677934,-0.002527255
15.34,-0.003733817,-0.003747715,-0.003885087,-0.002666146
15.35,-0.003887508,-0.003899739,-0.004068705,-0.002789863
15.36,-0.004020773,-0.004032839,-0.004227351,-0.002897929
15.37,-0.004133703,-0.004147105,-0.004360708,-0.002990114
15.38,-0.004226951,-0.004242914,-0.004469668,-0.003066425
15.39,-0.004301153,-0.004320761,-0.004556192,-0.003127199
15.4,-0.004356456,-0.004380915,-0.004622891,-0.003173162
15.41,-0.00439251,-0.004422951,-0.00467231,-0.003205191
15.42,-0.004408672,-0.004445381,-0.00470604,-0.003223817
15.43,-0.004404117,-0.004445733,-0.00472388,-0.003228821
15.44,-0.004378029,-0.004421411,-0.004723309,-0.003219175
15.45,-0.004329933,-0.00437094,-0.004699582,-0.003193162
15.46,-0.004259743,-0.004294531,-0.004646637,-0.003148559
15.47,-0.00416743,-0.004193548,-0.004558751,-0.003083013
15.48,-0.004052622,-0.004069556,-0.004432294,-0.002994643
15.49,-0.003914376,-0.00392356,-0.004266805,-0.002882695
15.5,-0.003751306,-0.003755613,-0.004065088,-0.002747976
15.51,-0.003562152,-0.003564873,-0.003832484,-0.002592777
15.52,-0.003346566,-0.00335018,-0.003575604,-0.002420284
15.53,-0.003105659,-0.003110991,-0.003300989,-0.002233865
15.54,-0.002841926,-0.002848248,-0.00301408,-0.002036663
15.55,-0.002558674,-0.002564743,-0.002718718,-0.001831535
15.56,-0.002259521,-0.002264762,-0.002417119,-0.001621106
15.57,-0.00194821,-0.001953198,-0.002110239,-0.00140764
15.58,-0.001628423,-0.001634494,-0.001798272,-0.0011927
15.59,-0.00130331,-0.001311782,-0.001480961,-0.000976836
15.6,-0.000975008,-0.000986707,-0.001157654,-0.000759591
15.61,-0.000644635,-0.000659983,-0.000827331,-0.000539899
15.62,-0.000312732,-0.000331991,-0.000488888,-0.000316613
15.63,2.03E-05,-2.92E-06,-0.000141666,-8.89E-05
15.64,0.000353948,0.000327324,0.000213965,0.000143505
15.65,0.000687543,0.000658966,0.000576278,0.000380206
15.66,0.001020084,0.000992018,0.000942273,0.000620043
15.67,0.001350207,0.001325861,0.001308116,0.000861162
15.68,0.001676236,0.001659088,0.00166975,0.00110122
15.69,0.001996325,0.001989646,0.002023417,0.001337748
15.7,0.002308584,0.002315071,0.002365993,0.001568556
15.71,0.0026111,0.002632599,0.002695159,0.001792006
15.72,0.00290187,0.002939181,0.003009458,0.002007061
15.73,0.003178832,0.003231553,0.003308179,0.00221311
15.74,0.003440071,0.003506515,0.00359102,0.002409659
15.75,0.003684067,0.003761328,0.003857559,0.002595995
15.76,0.003909714,0.003994036,0.004106689,0.002770893
15.77,0.004116244,0.004203525,0.004336212,0.002932481
15.78,0.004303093,0.004389309,0.004542817,0.003078308
15.79,0.004469584,0.004551172,0.004722612,0.003205595
15.8,0.004614529,0.004688826,0.00487207,0.003311676
15.81,0.004735946,0.004801661,0.004989054,0.00339462
15.82,0.004831006,0.004888597,0.005073569,0.003453864
15.83,0.004896536,0.004948041,0.005127965,0.003490513
15.84,0.00493005,0.004978118,0.005156414,0.003507037
15.85,0.004930665,0.004977244,0.005163523,0.003506366
15.86,0.004899398,0.004944928,0.005152321,0.00349081
15.87,0.004838788,0.004882404,0.005122577,0.003461337
15.88,0.004751947,0.004792552,0.005070448,0.003417389
15.89,0.004641415,0.004678894,0.004989721,0.003357088
15.9,0.004508462,0.004544058,0.004874103,0.00327777
15.91,0.004353032,0.004388361,0.004719522,0.003176776
15.92,0.004174056,0.004209239,0.004525334,0.003052235
15.93,0.003969873,0.004002117,0.004294034,0.002903592
15.94,0.003738703,0.003762534,0.004029914,0.002731757
15.95,0.003479247,0.003488417,0.003737494,0.002538898
15.96,0.003191395,0.003181337,0.00342051,0.002327996
15.97,0.002876807,0.002846288,0.003081798,0.00210228
15.98,0.002539027,0.002490249,0.002723836,0.001864658
15.99,0.002182922,0.002120338,0.002349377,0.001617376
16,0.001813609,0.001742375,0.001961705,0.001362027
16.01,0.001435349,0.001360335,0.001564453,0.00109982
16.02,0.00105095,0.000976557,0.00116114,0.000831885
16.03,0.000661987,0.000592315,0.000754732,0.000559511
16.04,0.000269616,0.000208284,0.000347445,0.000284186
16.05,-0.000124702,-0.000175147,-5.91E-05,7.40E-06
16.06,-0.000519126,-0.000557626,-0.000463715,-0.000269612
16.07,-0.000911768,-0.000938681,-0.000865229,-0.000545965
16.08,-0.00130087,-0.001317675,-0.001262751,-0.000820967
16.09,-0.001684725,-0.001693673,-0.001655531,-0.001093899
16.1,-0.002061574,-0.002065177,-0.002042814,-0.001363858
16.11,-0.00242954,-0.002429862,-0.002423614,-0.001629585
16.12,-0.002786496,-0.002784559,-0.002796519,-0.00188933
16.13,-0.003130052,-0.003125669,-0.003159552,-0.002140908
16.14,-0.003457749,-0.003449965,-0.003510071,-0.002381939
16.15,-0.003767287,-0.003755221,-0.003844674,-0.002610057
16.16,-0.004056551,-0.004040208,-0.004159219,-0.002822993
16.17,-0.004323566,-0.004304044,-0.004449181,-0.003018622
16.18,-0.004566526,-0.004545417,-0.004710344,-0.003195036
16.19,-0.004783894,-0.004762309,-0.004939491,-0.003350603
16.2,-0.004974487,-0.004952437,-0.005134695,-0.003484037
16.21,-0.005137336,-0.005114011,-0.005295235,-0.003594606
16.22,-0.005271216,-0.005246077,-0.005421442,-0.003682392
16.23,-0.00537412,-0.005348092,-0.005514735,-0.003748424
16.24,-0.005443273,-0.005419108,-0.005577703,-0.003794473
16.25,-0.005475878,-0.005457245,-0.005613755,-0.003822478
16.26,-0.005470133,-0.005459994,-0.005626004,-0.003833769
16.27,-0.005425916,-0.005425297,-0.005615677,-0.003828425
16.28,-0.005344822,-0.005352764,-0.005580915,-0.003805076
16.29,-0.005229528,-0.00524406,-0.0055168,-0.00376117
16.3,-0.005082832,-0.005102187,-0.005416696,-0.003693499
16.31,-0.004906873,-0.004930167,-0.005274343,-0.003598816
16.32,-0.004702803,-0.004729883,-0.005085824,-0.003474607
16.33,-0.004470817,-0.004501551,-0.004850686,-0.003319819
16.34,-0.00421045,-0.004244014,-0.004572018,-0.003135263
16.35,-0.003921149,-0.003955774,-0.004255596,-0.002923544
16.36,-0.003602947,-0.003636266,-0.003908434,-0.002688553
16.37,-0.003256956,-0.00328677,-0.003537329,-0.002434768
16.38,-0.00288557,-0.002910701,-0.003147972,-0.002166673
16.39,-0.002492343,-0.002513237,-0.002744715,-0.001888347
16.4,-0.002081571,-0.002100423,-0.002330732,-0.00160314
16.41,-0.00165772,-0.001678061,-0.001908287,-0.001313429
16.42,-0.001224906,-0.001250724,-0.00147891,-0.001020499
16.43,-0.000786596,-0.000821265,-0.001043456,-0.000724596
16.44,-0.00034559,-0.000390987,-0.000602221,-0.000425237
16.45,9.59E-05,3.98E-05,-0.000155257,-0.00012174
16.46,0.000536013,0.000471159,0.000297141,0.000186204
16.47,0.00097363,0.000903064,0.000753938,0.000498087
16.48,0.001407693,0.001335011,0.001213043,0.000812425
16.49,0.001836893,0.001765757,0.001671326,0.001126969
16.5,0.002259187,0.002193104,0.002124965,0.001439147
16.51,0.002671743,0.002613878,0.002570078,0.001746427
16.52,0.003071237,0.003024194,0.003003364,0.002046406
16.53,0.00345428,0.003419912,0.003422342,0.002336757
16.54,0.00381772,0.003797121,0.003825061,0.002615263
16.55,0.00415872,0.004152539,0.0042095,0.002879898
16.56,0.004474684,0.004483673,0.00457299,0.003128769
16.57,0.00476324,0.004788572,0.004911906,0.00335989
16.58,0.005022382,0.005065348,0.005221745,0.003570971
16.59,0.005250699,0.005311784,0.005497564,0.003759285
16.6,0.00544748,0.005525229,0.005734716,0.003921757
16.61,0.005612386,0.005702807,0.00592967,0.004055321
16.62,0.005744571,0.005841866,0.006080578,0.004157519
16.63,0.005841981,0.005940398,0.006187363,0.004227262
16.64,0.005901673,0.005997192,0.006251411,0.004265388
16.65,0.005920995,0.006011739,0.006275041,0.004274524
16.66,0.00589861,0.005984048,0.006260861,0.004258173
16.67,0.005834891,0.005914773,0.006210997,0.004219477
16.68,0.00573168,0.005805648,0.006126221,0.004160196
16.69,0.005591473,0.005659515,0.006005393,0.004080181
16.7,0.005416439,0.0054795,0.005845844,0.00397748
16.71,0.00520792,0.005267754,0.005644656,0.003849038
16.72,0.004966429,0.005024476,0.005400101,0.003691795
16.73,0.004691765,0.004747936,0.005112379,0.003503792
16.74,0.004383168,0.004435607,0.004783392,0.003284844
16.75,0.004039717,0.004085733,0.004415976,0.003036543
16.76,0.003661062,0.003698451,0.004013291,0.002761698
16.77,0.003248273,0.003275992,0.00357868,0.002463593
16.78,0.002804373,0.002822209,0.003115836,0.002145453
16.79,0.002334208,0.002342018,0.002628889,0.001810276
16.8,0.001843654,0.001840988,0.002122208,0.001460999
16.81,0.001338579,0.001325004,0.001600083,0.001100756
16.82,0.000824034,0.000799824,0.001066571,0.000732889
16.83,0.000304039,0.000270546,0.000525483,0.000360654
16.84,-0.000218067,-0.000258725,-1.95E-05,-1.30E-05
16.85,-0.000739182,-0.000784779,-0.000564895,-0.000385765
16.86,-0.001256284,-0.001304916,-0.001107119,-0.000755495
16.87,-0.001766396,-0.001816553,-0.001642907,-0.001120698
16.88,-0.002266479,-0.002317008,-0.002169256,-0.00148018
16.89,-0.002753357,-0.002803419,-0.002683467,-0.00183288
16.9,-0.003223753,-0.003272701,-0.00318307,-0.002177529
16.91,-0.003674381,-0.003721591,-0.003665708,-0.002512293
16.92,-0.004102067,-0.004146831,-0.004128975,-0.002834592
16.93,-0.004503853,-0.004545421,-0.004570162,-0.00314125
16.94,-0.004876967,-0.004914794,-0.004985959,-0.003428903
16.95,-0.00521864,-0.005252753,-0.005372323,-0.003694445
16.96,-0.005525944,-0.005557216,-0.005724602,-0.0039352
16.97,-0.005795955,-0.005825945,-0.006037967,-0.004148847
16.98,-0.006026271,-0.006056562,-0.006308077,-0.004333295
16.99,-0.006215389,-0.006246861,-0.006531723,-0.004486765
17,-0.006362419,-0.006395123,-0.006707169,-0.004608079
17.01,-0.006466322,-0.00650016,-0.006834091,-0.004696911
17.02,-0.00652552,-0.006561039,-0.006913246,-0.004753645
17.03,-0.006538347,-0.006576707,-0.006945962,-0.004778816
17.04,-0.006503845,-0.006545946,-0.006933492,-0.004772466
17.05,-0.006422177,-0.006467914,-0.006876289,-0.004733798
17.06,-0.006294442,-0.006342936,-0.006773267,-0.004661265
17.07,-0.006121976,-0.006172686,-0.006621498,-0.004552929
17.08,-0.005905651,-0.005959533,-0.00641701,-0.004406994
17.09,-0.005645738,-0.005705409,-0.006156591,-0.004222449
17.1,-0.005342337,-0.005410732,-0.005839602,-0.003999624
17.11,-0.004996012,-0.005074073,-0.005468758,-0.003740429
17.12,-0.004608172,-0.00469315,-0.005049504,-0.003448158
17.13,-0.004181033,-0.004266734,-0.004588425,-0.003127012
17.14,-0.00371745,-0.003796238,-0.004091688,-0.002781633
17.15,-0.003220884,-0.003286082,-0.003564435,-0.00241669
17.16,-0.002695536,-0.002742941,-0.003011167,-0.002036446
17.17,-0.002146406,-0.002174488,-0.002436404,-0.001644377
17.18,-0.001578975,-0.00158818,-0.00184492,-0.001243038
17.19,-0.000998597,-0.000990447,-0.001241418,-0.000834252
17.2,-0.000410063,-0.00038644,-0.000630024,-0.000419535
17.21,0.00018246,0.000219669,-1.41E-05,-5.33E-07
17.22,0.000775293,0.000824103,0.000603344,0.000420772
17.23,0.001365034,0.001423067,0.001219464,0.000842114
17.24,0.001948272,0.002012751,0.001831152,0.001261096
17.25,0.002521316,0.002589565,0.002435064,0.001675287
17.26,0.003080003,0.003150291,0.003027569,0.002082203
17.27,0.003619721,0.00369197,0.003604747,0.002479217
17.28,0.004135769,0.004211631,0.00416243,0.00286349
17.29,0.004623934,0.00470601,0.004696239,0.003231944
17.3,0.005080831,0.00517136,0.005201576,0.00358123
17.31,0.005503694,0.0056033,0.005673506,0.003907651
17.32,0.005889777,0.005996825,0.006106535,0.004207134
