Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
24.05,1505.3,0.3,103.5,-0.651613613,-1.242036577,0.114255503,0.137921724,0.25,-0.05,68.72222222,0
24.06,1505.8,0,103.6,-0.851390962,-1.494823499,0.127873018,0.17410459,0.26,-0.05,68.75,0
24.07,1506.6,0,103.8,-0.66870377,-1.083831888,0.126273067,0.04003573,0.19,-0.08,68.75,0
24.08,1507.3,0.2,103.5,-0.58099824,-1.022739296,0.025948243,-0.3879081,0.23,0.04,68.88888889,0
24.09,1507.8,0.2,103.6,-0.4819306,-0.589821811,-0.327420032,-0.930279564,0.16,0.01,68.86111111,0
24.1,1508.6,-0.1,103.6,-0.324555669,-0.389092869,-0.739454655,-1.353185647,0.14,0.01,68.88888889,0
24.11,1509.3,-0.1,103.7,-0.095166347,-0.091544229,-0.770875734,-1.313688287,0.16,-0.03,68.88888889,0
24.12,1509.8,-0.1,103.6,0.225027669,0.20605341,-0.629690942,-1.056656922,0.11,-0.01,68.88888889,0
24.13,1510.6,-0.1,103.6,0.271665025,0.524006788,-0.536507452,-0.82831819,0.1,0.01,68.91666667,0
24.14,1511.6,0,103.5,0.408777672,0.790669185,-0.411283758,-0.499713013,0.17,0.02,68.88888889,0
24.15,1512.3,0,103.4,0.409500553,1.015781968,-0.221348973,-0.255219977,0.18,-0.01,68.94444444,0
24.16,1512.8,0.4,103.6,0.482324445,0.727590335,0.048895138,0.042350708,0.17,-0.05,68.97222222,0
24.17,1513.6,0.4,103.6,0.06717333,0.381224117,0.246049271,0.349369626,0.16,-0.08,69,0
24.18,1514.3,0,103.7,-0.264135164,-0.161200151,0.333492729,0.644251887,0.16,-0.04,69.02777778,0
24.19,1514.8,0,103.6,-0.611229452,-0.576813111,0.409104107,0.892324499,0.19,-0.01,69.05555556,0
24.2,1515.6,0,103.6,-0.63212107,-0.648011962,0.442593031,0.884822541,0.15,-0.05,69.08333333,0
24.21,1516.3,0,103.6,-0.557171242,-0.324639424,0.292911099,0.569560206,0.1,0.02,69.13888889,0
24.22,1516.8,0.4,103.7,-0.282373418,-0.048885957,-0.08459372,0.132748355,0.18,-0.12,69.13888889,0
24.23,1517.6,0.4,103.6,0.017310706,0.244694267,-0.423768869,-0.352346589,0.11,-0.1,69.16666667,0
24.24,1518.3,0.5,103.7,0.001454813,0.223911152,-0.620876027,-0.609688739,0.12,-0.01,69.16666667,0
24.25,1518.8,0.5,103.6,-0.076496808,0.142285548,-0.597312917,-0.497831487,0.11,0.01,69.22222222,0
24.26,1519.6,0.1,103.6,-0.238917207,-0.087519849,-0.429013221,-0.196035718,0.08,-0.06,69.22222222,0
24.27,1520.3,0.1,103.7,-0.241909999,-0.093943432,-0.142354185,0.088281395,0.16,-0.01,69.25,0
24.28,1520.8,0,103.7,-0.035500201,0.110534639,0.009887092,0.234963763,0.13,-0.01,69.25,0
24.29,1521.6,0,103.6,0.029135573,0.156735638,-0.035174797,0.18555513,0.17,-0.04,69.27777778,0
24.3,1522.6,0.3,103.5,-0.032725218,0.068214866,-0.153131601,0.033856501,0.25,-0.05,69.38888889,0
24.31,1523.3,0.3,103.7,-0.177013333,-0.325939884,-0.240331865,-0.090556202,0.21,0,69.36111111,0
24.32,1523.8,0.1,104,-0.492837892,-0.74443672,-0.14414478,0.002906831,0.17,-0.05,69.38888889,0
24.33,1524.6,0.1,103.6,-0.639773451,-0.901622237,-0.004830048,0.132457354,0.17,0.04,69.38888889,0
24.34,1525.3,-0.1,103.6,-0.448396574,-0.815880821,-0.000491477,0.114340297,0.13,-0.02,69.47222222,0
24.35,1525.8,-0.1,103.7,0.011501992,-0.24255823,-0.102248208,-0.121702484,0.38,-0.13,69.44444444,0
24.36,1526.6,0.4,103.6,0.596974491,0.411288807,-0.329167701,-0.527558535,0.15,0.02,69.5,0
24.37,1527.3,0.4,103.6,0.834030825,1.005153885,-0.563764593,-0.820311138,0.15,0.04,69.52777778,0
24.38,1527.8,0.3,103.6,0.775682634,1.1251178,-0.546891363,-0.860008841,0.16,-0.01,69.52777778,0
24.39,1528.6,0.3,103.5,0.736601858,0.561164268,-0.224313116,-0.536532029,0.16,-0.02,69.58333333,0
24.4,1529.6,0.4,103.4,0.22837388,0.104083028,0.297260009,0.076572102,0.14,0.03,69.61111111,0
24.41,1530.3,0.4,103.5,-0.04033125,-0.287756826,0.713324688,0.702765173,0.16,0.1,69.61111111,0
24.42,1530.8,0.2,103.4,-0.273246702,-0.389773662,0.805339273,1.064143732,0.16,0.04,69.63888889,0
24.43,1531.6,0.2,103.4,-0.246650373,-0.293460321,0.756396026,0.846803202,0.14,-0.01,69.69444444,0
24.44,1532.3,0.3,103.4,-0.162341969,-0.135047205,0.484408297,0.334350809,0.13,0.09,69.69444444,0
24.45,1532.8,0.3,103.4,-0.002277921,0.028031933,0.094793333,-0.090711102,0.12,0.08,69.75,0
24.46,1533.6,0.3,103.4,0.052601455,-0.002212311,-0.15632813,-0.338563394,0.11,0.09,69.66666667,0
24.47,1534.3,0.3,103.6,-0.126243239,-0.201862175,-0.2599294,-0.341547687,0.1,0.06,69.80555556,0
24.48,1534.8,0.1,103.5,-0.281781296,-0.534566565,-0.204284476,-0.213855994,0.09,0.03,69.80555556,0
24.49,1535.6,0.1,103.5,-0.454997881,-0.808925988,-0.081618862,-0.052803535,0.1,0.09,69.91666667,0
24.5,1536.3,0.1,103.4,-0.629516634,-0.950248458,0.025347656,0.012807367,0.12,0.16,69.86111111,0
24.51,1536.8,0.1,103.5,-0.543869137,-0.641556945,-0.03775815,-0.103083533,0.11,0.07,69.86111111,0
24.52,1537.6,0.1,103.5,-0.338069227,-0.428375207,-0.205516276,-0.371431527,0.19,0.11,69.88888889,0
24.53,1538.6,0.1,103.4,-0.126114282,-0.178270487,-0.370699061,-0.675404273,0.14,0.07,69.94444444,0
24.54,1539.3,0.2,103.4,-0.119660449,-0.141068618,-0.544869763,-0.881702788,0.17,0.2,69.88888889,0
24.55,1539.8,0.2,103.4,-0.20369788,-0.338977124,-0.585558865,-0.791815454,0.2,0.14,69.97222222,0
24.56,1540.6,0.3,103.6,-0.41882597,-0.81606784,-0.43805558,-0.531947967,0.16,0.17,69.97222222,0
24.57,1541.6,0.3,103.6,-0.835705098,-1.374066215,-0.228517115,-0.299104808,0.26,0.11,70.05555556,0
24.58,1542.3,0,103.5,-1.222834947,-1.816905761,-0.122779294,-0.159046594,0.21,0.24,70.02777778,0
24.59,1542.8,0,103.4,-1.272765204,-1.905548079,-0.163174153,-0.243543575,0.14,0.14,70.05555556,0
24.6,1543.3,0.2,103.3,-1.210114704,-1.103556793,-0.315643057,-0.587238541,0.14,0.19,70.02777778,0
24.61,1543.8,0.2,103.4,-0.700612181,-0.566047423,-0.636917509,-1.107986327,0.1,0.16,70.08333333,0
24.62,1544.6,-0.1,103.4,-0.181927172,0.024628232,-1.03885634,-1.606451819,0.02,0.19,70.13888889,0
24.63,1545.6,-0.1,103.5,0.184569147,0.415196755,-1.249040872,-1.863429734,0.05,0.19,70.11111111,0
24.64,1546.3,0.4,103.5,0.204107781,0.579567695,-1.239888569,-1.484693096,0.07,0.18,70.13888889,0
24.65,1546.8,0.4,103.5,0.360026197,0.552551566,-0.942226083,-0.820942601,0.06,0.24,70.13888889,0
24.66,1547.6,0,103.7,0.152249417,0.370670569,-0.426050136,-0.253377666,0.07,0.28,70.16666667,0
24.67,1548.3,0,103.5,0.100755921,0.28641229,0.01234203,0.231657419,0.14,0.19,70.16666667,0
24.68,1548.8,-0.1,103.4,0.153994627,0.305789849,0.194928102,0.502342617,0.16,0.17,70.25,0
24.69,1549.6,-0.1,103.4,0.232300802,0.385622828,0.286902003,0.565221863,0.18,0.21,70.22222222,0
24.7,1550.3,0,103.3,0.287420616,0.412145202,0.249499125,0.455799783,0.21,0.24,70.25,0
24.71,1550.8,0,103.5,0.240736445,0.446313491,0.124814759,0.325779519,0.2,0.25,70.22222222,0
24.72,1551.6,0,103.5,0.341109951,0.365381931,0.1292715,0.296791249,0.22,0.22,70.30555556,0
24.73,1552.6,0,103.5,0.231059265,0.374943206,0.196055243,0.348670557,0.22,0.14,70.36111111,0
24.74,1553.3,0.2,103.4,0.189981357,0.349720905,0.261914559,0.39987228,0.19,0.2,70.38888889,0
24.75,1553.8,0.2,103.5,0.197437139,0.313158919,0.262345135,0.430498024,0.14,0.26,70.41666667,0
24.76,1554.6,0.2,103.4,0.223426743,0.31456107,0.294854419,0.402677952,0.08,0.29,70.38888889,0
24.77,1555.3,0.2,103.5,0.270305651,0.353301898,0.281295486,0.370578651,0.09,0.23,70.38888889,0
24.78,1555.8,0.1,103.6,0.329039813,0.235844687,0.208627261,0.361169701,0.09,0.22,70.38888889,0
24.79,1556.6,0.1,103.3,0.253197864,0.374814893,0.194065968,0.329690612,0.08,0.28,70.52777778,0
24.8,1557.3,0.2,103.3,0.311774247,0.517882785,0.211671047,0.313926845,0.07,0.29,70.47222222,0
24.81,1557.8,0.2,103.5,0.240679322,0.339588151,0.249063993,0.335747747,0.11,0.21,70.58333333,0
24.82,1558.6,0.2,103.6,-0.045374642,0.018316343,0.30242633,0.289066616,0.13,0.22,70.55555556,0
24.83,1559.6,0.2,103.5,-0.053946475,-0.543266528,0.287196241,0.312517423,0.32,0.06,70.58333333,0
24.84,1560.3,0.4,103.5,-0.14922824,-1.086579608,0.2856323,0.454033277,0.11,0.24,70.61111111,0
24.85,1560.8,0.4,103.5,-0.739551692,-1.451807342,0.272242521,0.418743576,0.14,0.32,70.61111111,0
24.86,1561.6,0.2,103.5,-0.728961394,-1.606727825,0.081011423,0.160262565,0.16,0.2,70.69444444,0
24.87,1562.3,0.2,103.5,-0.698208683,-0.940280045,-0.050160964,-0.295259079,0.11,0.22,70.69444444,0
24.88,1562.8,-0.1,103.5,-0.509614989,-0.607371669,-0.107316505,-0.847591658,0.11,0.29,70.69444444,0
24.89,1563.6,-0.1,103.7,-0.203985696,-0.087907292,-0.480338853,-1.291434723,0.14,0.26,70.69444444,0
24.9,1564.6,0.6,103.5,0.100784027,0.369702596,-0.73358038,-1.539158853,0.1,0.26,70.72222222,0
24.91,1565.3,0.6,103.5,0.436726337,0.638603812,-0.711551372,-1.229431966,0.09,0.37,70.77777778,0
24.92,1565.8,0.2,103.5,0.415725853,0.451479258,-0.591440198,-0.751810737,0.12,0.33,70.77777778,0
24.93,1566.6,0.2,103.5,0.248955657,0.358984512,-0.336589179,-0.313287475,0.08,0.29,70.80555556,0
24.94,1567.3,0.2,103.2,0.088759971,-0.002731484,-0.031145513,0.171611194,0.13,0.35,70.80555556,0
24.95,1567.8,0.2,103.5,-0.124846188,-0.348326328,0.292221975,0.522936932,0.19,0.35,70.83333333,0
24.96,1568.6,0,103.5,-0.318403134,-0.673465914,0.424727709,0.531690183,0.16,0.33,70.77777778,0
24.97,1569.3,0,103.5,-0.406295028,-0.7526775,0.320275853,0.398540401,0.09,0.4,70.88888889,0
24.98,1569.8,0,103.4,-0.364266124,-0.512768366,0.157149514,0.151689601,0.14,0.38,70.91666667,0
24.99,1570.6,0,103.5,-0.337475607,-0.311500805,-0.033867933,-0.201131996,0.11,0.3,70.97222222,0
25,1571.6,0.1,103.4,-0.183941094,-0.086657489,-0.235722153,-0.534577279,0.15,0.33,70.94444444,0
25.01,1572.3,0.1,103.4,0.052875089,0.160057099,-0.368971191,-0.719039809,0.14,0.37,71,0
25.02,1572.8,0,103.3,0.205704405,0.207676054,-0.3819479,-0.613699373,0.09,0.33,70.97222222,0
25.03,1573.6,0,103.4,0.072149256,0.113374513,-0.348673045,-0.395623144,0.09,0.41,71.05555556,0
25.04,1574.3,0.4,103.2,-0.218492574,-0.291192483,-0.24804542,-0.180534944,0.09,0.4,71.08333333,0
25.05,1574.8,0.4,103.2,-0.44414835,-0.802502056,-0.045694365,0.057367654,0.12,0.31,71.05555556,0
25.06,1575.6,0.5,103.5,-0.708868534,-1.24212234,0.142158254,0.187876179,0.1,0.28,71.11111111,0
25.07,1576.6,0.5,103.4,-0.910533773,-1.495947853,0.12737146,0.152366187,0.07,0.34,71.11111111,0
25.08,1577.3,-0.1,103.5,-0.867184719,-1.492274366,-0.099236284,-0.125190366,0.04,0.33,71.22222222,0
25.09,1577.8,-0.1,103.3,-0.632364836,-0.933951171,-0.351487517,-0.592543457,0.09,0.28,71.25,0
25.1,1578.6,0,103.2,-0.322228519,-0.458713919,-0.600518239,-1.06218522,0.11,0.29,71.16666667,0
25.11,1579.3,0,103.3,-0.268551564,0.052935473,-0.828276413,-1.392414806,0.1,0.29,71.13888889,0
25.12,1579.8,0,103.3,0.027529416,0.561560357,-0.884688665,-1.493757686,0.14,0.3,71.16666667,0
25.13,1580.6,0,103.2,0.405877634,0.897869919,-0.726289158,-1.157271816,0.09,0.35,71.22222222,0
25.14,1581.6,0.1,103.2,0.618840097,0.602506646,-0.447020191,-0.649938384,0.26,0.15,71.27777778,0
25.15,1582.3,0.1,103.2,0.53553462,0.426528294,-0.290316073,-0.154524094,0.14,0.33,71.27777778,0
25.16,1582.8,0.5,103.3,0.206398667,-0.01286112,-0.092426735,0.355492803,0.18,0.34,71.27777778,0
25.17,1583.6,0.5,103.2,-0.116259771,-0.479893231,0.253631629,0.762540122,0.27,0.26,71.33333333,0
25.18,1584.3,0,103.2,-0.385858238,-0.912140101,0.533878234,0.720342501,0.19,0.27,71.38888889,0
25.19,1584.8,0,103.2,-0.57220152,-1.189604334,0.568655527,0.496494433,0.15,0.3,71.38888889,0
25.2,1585.6,0.1,103.3,-0.639431756,-1.247801296,0.337257786,0.161832988,0.18,0.27,71.38888889,0
25.21,1586.6,0.1,103.2,-0.571190573,-0.781657898,0.01135599,-0.295175737,0.08,0.29,71.44444444,0
25.22,1587.3,0.2,103.2,-0.554643154,-0.532521792,-0.280154058,-0.742664727,0.02,0.29,71.5,0
25.23,1587.8,0.2,103.3,-0.166182138,-0.151444377,-0.499389876,-1.081188154,0.09,0.17,71.47222222,0
25.24,1588.6,0.4,103.2,-0.008289207,0.242482599,-0.613162261,-1.225061456,0.08,0.16,71.5,0
25.25,1589.3,0.4,103.3,0.228433993,0.474280567,-0.597712646,-0.962825461,0.02,0.2,71.47222222,0
25.26,1589.8,-0.1,103.3,0.314388567,0.365305092,-0.561017705,-0.628496323,0.02,0.26,71.52777778,0
25.27,1590.6,-0.1,103.3,0.292190791,0.356894525,-0.315725641,-0.29814546,0.02,0.24,71.61111111,0
25.28,1591.6,0.2,103.4,0.169002586,0.072821929,-0.0690103,0.090989581,0.06,0.19,71.55555556,0
25.29,1592.3,0.2,103.3,-0.101004989,-0.298932858,0.137304085,0.385046696,0.14,0.18,71.58333333,0
25.3,1592.8,0.2,103.1,-0.311729054,-0.719515546,0.281423271,0.407099364,0.12,0.17,71.63888889,0
25.31,1593.6,0.2,103.1,-0.553246761,-1.11883084,0.300604792,0.360082525,0.29,0.07,71.61111111,0
25.32,1594.3,-0.1,103.1,-0.780390439,-1.4146229,0.21571847,0.180548983,0.15,0.18,71.66666667,0
25.33,1594.8,-0.1,103.2,-0.851714782,-1.516679306,0.001451436,-0.157867681,0.16,0.22,71.61111111,0
25.34,1595.6,0.3,103.1,-0.67716625,-0.97613278,-0.232350144,-0.561083733,0.13,0.2,71.69444444,0
25.35,1596.6,0.3,103.2,-0.391599131,-0.558482651,-0.462321363,-0.968498582,0.2,0.22,71.69444444,0
25.36,1597.3,-0.1,103.2,-0.364034033,-0.055638778,-0.695213076,-1.303702852,0.13,0.17,71.63888889,0
25.37,1597.8,-0.1,103.3,0.179890409,0.443434799,-0.824908328,-1.478322551,0.08,0.21,71.72222222,0
25.38,1598.6,-0.1,103.1,0.504614576,0.989155963,-0.74243497,-1.178258684,0.14,0.23,71.72222222,0
25.39,1599.3,-0.1,103.1,0.797850709,1.253725311,-0.497837623,-0.713859503,0.1,0.12,71.83333333,0
25.4,1599.8,0,103.1,0.901171712,1.425735729,-0.374347468,-0.243776951,0.22,0.04,71.77777778,0
25.41,1600.6,0,103.5,0.903131314,0.937208911,-0.022572072,0.257666949,0.13,0.27,71.80555556,0
25.42,1601.6,0.5,103,0.711830179,0.54434769,0.384358476,0.787057366,0.13,0.22,71.72222222,0
25.43,1602.3,0.5,102.8,0.352280477,-0.05825377,0.690512337,1.156880346,0.11,0.23,71.83333333,0
25.44,1602.8,0.3,102.7,-0.166703307,-0.612205686,0.86338564,1.362828887,0.14,0.18,71.86111111,0
25.45,1603.6,0.3,100.8,-0.473072019,-1.018156913,0.902414336,1.115950721,0.13,0.14,72,0
25.46,1604.3,0.4,96.7,-0.670018301,-1.248409549,0.782317807,0.689103001,0.11,0.23,71.94444444,0
25.47,1604.8,0.4,93.5,-0.753232306,-1.301850818,0.48389277,0.162327026,0.14,0.27,71.88888889,0
25.48,1605.6,1,87.2,-0.660249796,-1.28679871,0.021427168,-0.41139934,0.08,0.15,72.02777778,0
25.49,1606.6,1,70.9,-0.421482705,-0.753728471,-0.363860267,-0.873446821,-0.01,0.21,71.97222222,0
25.5,1607.3,5.3,59,-0.003472165,-0.261505356,-0.599976639,-1.166522868,0.08,0.22,71.94444444,0
25.51,1607.8,5.3,52.5,0.174743355,0.301705736,-0.723359126,-1.282665818,0.04,0.14,71.94444444,0
25.52,1608.6,16.7,36.8,0.503898312,0.81641824,-0.69323777,-1.292138838,-0.02,0.22,71.83333333,0
25.53,1609.3,16.7,28,0.773288896,1.188237078,-0.505997524,-0.942415841,-0.08,0.23,71.72222222,0
25.54,1609.8,27.6,25.2,1.047409614,1.424754611,-0.152382132,-0.436852437,-0.41,0.09,71.61111111,0
25.55,1610.6,27.6,19.4,1.504731114,1.561106817,0.111150002,0.100732882,-0.99,0.11,71.25,0
25.56,1611.6,47,13.4,1.799611533,1.861761059,0.385027512,0.630535312,-1.43,0.24,71.02777778,0
25.57,1612.3,47,11.1,2.173579419,2.187107081,0.674194529,1.051464844,-1.75,0.1,70.77777778,0
25.58,1612.8,58,10.4,1.864621816,2.048758341,0.944731102,1.336161277,-2.1,0.19,70.66666667,0
25.59,1613.6,58,8.4,1.025417093,0.839215999,1.326086529,1.507843231,-2.47,0.23,70.47222222,0
25.6,1614.3,71.1,7.2,0.397843575,-0.260194708,1.679461324,1.739258282,-2.78,0.04,70.27777778,0
25.61,1614.8,71.1,5.9,-0.420555143,-1.443132402,2.015738497,2.049788028,-2.75,0.04,70.11111111,0
25.62,1615.6,77,3.9,-0.908967994,-2.199913606,1.998277148,2.108608128,-2.72,0.02,69.77777778,0
25.63,1616.6,77,2.7,-1.248593927,-2.513538277,1.396712305,1.374362273,-2.82,-0.03,69.44444444,0
25.64,1617.3,83.5,2.1,-1.244983565,-2.27995165,0.683115964,0.239557926,-2.93,0.03,69.19444444,0
25.65,1617.8,83.5,1.6,-1.06039267,-1.829127207,-0.039327197,-0.892094262,-3.11,0.05,69,0
25.66,1618.6,84.7,1.2,-0.880942786,-1.380315582,-0.673637309,-1.835275701,-3.05,-0.12,68.61111111,0
25.67,1619.3,84.7,0.8,-0.623352695,-0.974747477,-1.077817194,-2.35583596,-3.22,-0.05,68.22222222,0
25.68,1619.8,86,0.4,-0.394389057,-0.627934146,-1.24686631,-2.401763251,-3.4,-0.02,68.02777778,0
25.69,1620.6,86,0.2,-0.20227906,-0.296722522,-1.159317209,-2.070729591,-3.51,0.03,67.47222222,0
25.7,1621.3,87.3,0.3,-0.175329087,-0.289234768,-0.980399556,-1.6290611,-3.51,-0.09,67.13888889,0
25.71,1621.8,87.3,0.1,-0.066793576,-0.555850545,-0.772614269,-1.209755483,-3.32,-0.05,66.94444444,0
25.72,1622.6,86.4,0.3,-0.161151911,-1.211472647,-0.531721368,-0.835952663,-3.14,-0.02,66.58333333,0
25.73,1623.3,86.4,0.2,-0.640435023,-1.541589351,-0.321774717,-0.502741736,-3.11,-0.19,66.27777778,0
25.74,1623.8,88,0.3,-0.712884279,-1.723787582,-0.192943723,-0.294128801,-3.08,-0.12,66.13888889,0
25.75,1624.6,88,0.2,-0.689238407,-1.372435185,-0.139850232,-0.376388019,-3.03,0,65.55555556,0
25.76,1625.3,87.4,0.2,-0.477323068,-0.758116551,-0.096034283,-0.759021295,-3.07,-0.1,65.33333333,0
25.77,1625.8,87.4,0.1,-0.083915616,-0.454037557,-0.298301151,-1.305937179,-3.1,-0.08,65.08333333,0
25.78,1626.6,88.2,0,0.300822928,0.105745772,-0.659851465,-1.590418581,-3.13,-0.08,64.55555556,0
25.79,1627.3,88.2,0.3,0.111047214,0.05832038,-0.706968548,-1.635886129,-2.88,-0.3,64.05555556,0
25.8,1627.8,86.7,0.3,-0.068997823,-0.109898147,-0.643663537,-1.240318783,-3.05,-0.22,63.88888889,0
25.81,1628.3,86.7,0.1,-0.279782688,-0.31501266,-0.399178479,-0.697715743,-3.02,-0.21,63.5,0
25.82,1628.8,87.2,0.1,-0.404189415,-0.483707328,-0.015854822,-0.355011092,-3.05,-0.16,63.27777778,0
25.83,1629.6,87.2,0,-0.516385295,-0.48109888,0.274403137,0.099143405,-3.08,-0.26,62.80555556,0
25.84,1630.3,86.9,0,-0.294362312,-0.343912781,0.09209784,0.040615722,-3.09,-0.3,62.61111111,0
25.85,1630.8,86.9,0.4,-0.026329815,-0.079220509,-0.088198041,-0.128581858,-3.14,-0.32,62.41666667,0
25.86,1631.6,86,0,0.287093689,0.117829185,-0.287582086,-0.32558859,-3.19,-0.37,61.88888889,0
25.87,1632.3,86,0.2,0.326754953,0.494452292,-0.40921316,-0.483590531,-3.16,-0.55,61.72222222,0
25.88,1632.8,87,0.1,0.470598119,0.67714436,-0.514373976,-0.479856103,-3.11,-0.54,61.61111111,0
25.89,1633.3,87,0,0.298041978,0.289783275,-0.295739688,-0.34476385,-3.06,-0.55,61.22222222,0
25.9,1633.8,85.9,-0.1,-0.075459527,-0.143223685,-0.032108493,-0.084927173,-3.11,-0.54,61.22222222,0
25.91,1634.6,85.9,0.2,-0.233667015,-0.466946408,0.267641439,0.105599534,-3.19,-0.62,60.86111111,0
25.92,1635.3,89,0.2,-0.261012499,-0.660523158,0.323687546,0.465324213,-3.26,-0.45,60.58333333,0
25.93,1635.8,89,0.1,-0.316619203,-0.515420407,0.458118035,0.661293677,-3.32,-0.62,60.58333333,0
25.94,1636.3,87,0.3,0.023243373,-0.233000867,0.318079257,0.334763777,-3.24,-0.6,60.02777778,0
25.95,1636.8,87,0.1,0.401182555,0.164695243,-0.030686797,-0.09131786,-3.1,-0.69,59.80555556,0
25.96,1637.6,85.8,0.1,0.61065779,0.537299528,-0.210597,-0.419740753,-3.12,-0.7,59.41666667,0
25.97,1638.6,85.8,0.3,0.365194599,0.306001355,-0.256367753,-0.627643328,-3.07,-0.58,59.02777778,0
25.98,1639.3,81.7,0,0.353250831,-0.068538119,-0.306951132,-0.540648726,-3,-0.63,58.63888889,0
25.99,1639.8,81.7,0.1,-0.503472694,-0.91908632,-0.048677041,-0.292765407,-3.01,-0.5,58.5,0
26,1640.3,77.5,0.1,-0.592407144,-2.005663035,0.311776528,0.070615479,-2.95,-0.34,58.22222222,0
26.01,1640.8,77.5,0.2,-1.285534446,-2.919293413,0.554870347,0.438067557,-2.84,-0.37,58.11111111,0
26.02,1641.3,75,0,-1.810454305,-3.3596882,0.43878255,0.375342744,-2.82,-0.37,57.83333333,0
26.03,1641.8,75,0,-1.852803892,-3.124593681,0.357236199,0.056437314,-2.72,-0.54,57.66666667,0
26.04,1642.3,71.2,0.2,-1.507654007,-3.11271483,-0.200508067,-0.618305484,-2.6,-0.49,57.27777778,0
26.05,1642.8,71.2,0.1,-1.131798738,-1.509368636,-0.559135042,-1.59915362,-2.56,-0.52,57.27777778,0
26.06,1643.3,68.6,0,-0.593278372,-0.847639177,-1.015240557,-2.563011519,-2.57,-0.46,56.55555556,0
26.07,1643.8,68.6,0,0.162823582,-0.13372115,-1.595614473,-3.179442891,-2.65,-0.38,56.38888889,0
26.08,1644.6,65.8,0.2,1.025998602,0.78433411,-1.834643045,-3.225409672,-2.6,-0.49,55.94444444,0
26.09,1645.3,65.8,0.1,1.994938895,1.770562758,-1.664917644,-3.118127294,-2.47,-0.78,55.72222222,0
26.1,1645.8,65.6,-0.2,2.764823847,2.734503862,-1.309373036,-2.266875844,-2.69,-0.4,55.44444444,0
26.11,1646.3,65.6,-0.3,2.674409503,3.296241384,-0.866261253,-1.183078328,-2.53,-0.5,55.22222222,0
26.12,1646.8,63.8,0,2.047197898,2.028227695,-0.252816385,-0.526172014,-2.47,-0.43,54.94444444,0
26.13,1647.3,63.8,0,1.462083191,1.050000746,0.527616644,0.254265274,-2.41,-0.63,54.86111111,0
26.14,1647.8,63.8,0.1,0.436536333,-0.498716097,1.402374402,1.167425409,-2.35,-0.55,54.75,0
26.15,1648.3,63.8,0,-0.710198054,-1.962762672,2.275564323,2.12192225,-2.29,-0.56,54.52777778,0
26.16,1648.8,63.3,0,-1.660790391,-3.059607684,2.734183914,2.924867463,-2.38,-0.48,54.5,0
26.17,1649.3,63.3,0,-2.089898227,-3.328836427,2.476957548,2.897059067,-2.46,-0.63,54.41666667,0
26.18,1649.8,62.3,0.2,-1.757021354,-2.94013955,1.87598692,1.741987766,-2.62,-0.54,54.33333333,0
26.19,1650.6,62.3,0,-0.878706682,-2.298217789,1.171651098,0.611408329,-2.66,-0.61,54,0
26.2,1651.3,60,0.3,0.380430072,-0.181685526,0.128502362,-0.891985965,-2.7,-0.62,53.41666667,0
26.21,1651.8,60,0.2,1.472150234,1.370933336,-0.948624552,-2.237872101,-2.72,-0.69,53.13888889,0
26.22,1652.3,58.3,0.2,2.506021296,2.894941591,-1.766545385,-3.125959966,-2.52,-0.86,52.80555556,0
26.23,1652.8,58.3,0.3,2.658984836,3.009337316,-2.010768036,-3.236436923,-2.47,-0.7,52.30555556,0
26.24,1653.3,56,-0.1,1.448384146,1.931351782,-1.56112301,-2.796966023,-2.32,-0.77,52.22222222,0
26.25,1653.8,56,-0.2,0.503767498,0.615192827,-0.647372717,-1.909359473,-2.23,-0.69,52.22222222,0
26.26,1654.3,53.6,0.1,-0.54587348,-1.176019919,0.52022846,0.017132469,-2.12,-0.73,52.25,0
26.27,1654.8,53.6,0,-1.677300295,-2.873972551,1.573128496,1.519783333,-2.16,-0.78,52.33333333,0
26.28,1655.3,52.8,-0.1,-2.548985568,-4.176163343,2.515295652,2.901877537,-2.18,-0.79,52.30555556,0
26.29,1655.8,52.8,-0.1,-3.313305992,-4.737970527,2.650196709,3.001511883,-2.18,-0.74,52.25,0
26.3,1656.3,49.9,0.3,-2.46066392,-3.588436686,1.451063062,1.933737236,-2.04,-0.84,52.08333333,0
26.31,1656.8,49.9,0.3,-2.345991716,-2.939704171,0.505877811,0.618133182,-1.93,-0.89,51.86111111,0
26.32,1657.6,49,0.2,-0.87501662,-0.061213069,-0.546966627,-1.177660425,-1.92,-0.89,51.41666667,0
26.33,1658.2,49,0.2,-0.01747239,1.650784273,-1.686432272,-2.887614603,-1.87,-0.77,51.16666667,0
26.34,1658.53,47.8,0.3,1.072973943,3.026443681,-2.554551601,-4.180254608,-1.9,-0.74,50.86111111,0
26.35,1658.87,47.8,0.2,1.656731902,4.140531226,-3.312505435,-4.736891214,-1.85,-0.75,50.63888889,0
26.36,1659.3,49.3,0.3,1.906590332,2.960387738,-2.47592318,-3.609009253,-1.84,-0.65,50.36111111,0
26.37,1659.8,49.3,0.3,1.171512155,2.042773163,-2.350913563,-2.967548427,-1.75,-0.72,50.22222222,0
26.38,1660.3,47.5,0.3,0.572824779,0.696744647,-1.009599545,-0.324572901,-1.68,-0.62,50.11111111,0
26.39,1660.8,47.5,-0.2,-0.062687657,-0.786636618,-0.122446449,1.441214547,-1.68,-0.79,50.05555556,0
