Times,Distance,pBrake,rPedal,Zp_FL,Zp_FR,Zp_RL,Zp_RR,Ax,Ay,Car_Speed,DRS_Position
1.17,85.6,-0.1,102.6,-0.004991251,-0.088624917,0.8621185959787623,1.0370327912250878,0.09,0.16,73.86111111,99.1
1.18,86.3,0,102.2,0.10843537728415997,0.061480876766541855,0.4711718285166039,0.5574467139249484,0.06,0.16,73.88888888888889,99.1
1.19,86.8,0,102.3,0.23212723767785332,0.1686977406934179,0.1684805091947016,0.11395677805662396,0.05,0.14,73.91666666666667,99
1.2,87.6,-0.2,102.5,0.33192359442665886,0.33231806501694655,0.006021895,-0.091253429,0.04,0.22,73.91666666666667,99.1
1.21,88.3,-0.2,102.6,0.34600483653563086,0.3911879526685534,-0.010054346,-0.097434751,0.07,0.32,73.88888888888889,99.1
1.22,88.8,0.1,102.4,0.24706365031748292,0.250851572,0.08092177,0.025070098076752034,0,0.09,73.88888888888889,99.1
1.23,89.6,0.1,102.5,0.091725602,0.027556433961306918,0.2023211603450361,0.1428616498834397,0.04,0.14,73.94444444444444,98.8
1.24,90.6,0.1,102.6,-0.072556551,-0.331719238,0.307913964,0.29295326545590983,0.04,0.19,73.97222222222223,98.8
1.25,91.3,0.1,102.4,-0.300665495,-0.723525523,0.34260006287763994,0.3769535093450227,0.09,0.11,74.02777777777777,99
1.26,91.8,-0.3,102.5,-0.499806435,-0.981440602,0.2710252714309163,0.28483830011850203,0.19,0.09,74.02777777777777,99
1.27,92.6,-0.3,102.4,-0.653897171,-1.095114487,0.12896904780019036,0.081093095,0.09,0.24,74.13888888888889,98.8
1.28,93.6,0,102.6,-0.59133676,-1.016065767,-0.033493553,-0.246290694,0.08,0.08,74.11111111111111,99
1.29,94.3,0,102.7,-0.421491929,-0.725463363,-0.247067056,-0.63146335,0.07,0.16,74.13888888888889,99.1
1.3,94.8,0.1,102.7,-0.262428557,-0.523156831,-0.453163368,-0.921031374,0.09,0.19,74.08333333333333,98.9
1.31,95.6,0.1,102.4,-0.252999276,-0.50773323,-0.618559405,-1.069045554,0.03,0.14,74.13888888888889,99.1
1.32,96.6,0.1,102.8,-0.313322321,-0.584967021,-0.605669177,-1.034175609,0.04,0.15,74.22222222222221,99.1
1.33,97.3,0.1,102.7,-0.392151364,-0.72574059,-0.460256853,-0.791789667,0.05,0.23,74.22222222222221,99
1.34,97.8,0,102.6,-0.48592706,-0.858217626,-0.299063381,-0.569751242,0.02,0.14,74.25,99
1.35,98.6,0,102.7,-0.536588973,-0.878814427,-0.255154813,-0.511259071,0.07,0.16,74.25,98.9
1.36,99.6,-0.2,102.7,-0.527376825,-0.827688845,-0.299798319,-0.567651749,0.09,0.23,74.30555555555556,99.1
1.37,100.3,-0.2,102.6,-0.433938756,-0.673705147,-0.374562339,-0.694329961,0.04,0.13,74.36111111,99.1
1.38,100.8,-0.1,102.5,-0.250340168,-0.415530182,-0.465118289,-0.828821051,0.05,0.21,74.30555555555556,99.1
1.39,101.6,-0.1,102.7,-0.142054258,-0.272794564,-0.525364886,-0.87425123,0.04,0.31,74.33333333333334,98.9
1.4,102.6,0,102.4,-0.148481112,-0.261017068,-0.529395059,-0.838889643,0.02,0.24,74.33333333333334,98.9
1.41,103.3,0,102.6,-0.193567138,-0.354181738,-0.454114038,-0.706953528,0.07,0.23,74.38888888888889,99.1
1.42,103.8,0.1,102.5,-0.298211144,-0.596208758,-0.290310757,-0.471736525,0.09,0.23,74.47222222222223,99.1
1.43,104.6,0.1,102.4,-0.456761883,-0.900968562,-0.16556946,-0.303790812,0.06,0.19,74.41666666666666,99.1
1.44,105.3,0,102.6,-0.615946981,-1.153933315,-0.147087666,-0.263570619,0.1,0.19,74.44444444444444,99
1.45,105.8,0,102.7,-0.741764569,-1.348733967,-0.183903312,-0.334212643,0.06,0.33,74.5,99.1
1.46,106.6,0,102.6,-0.704552255,-1.385273169,-0.276241996,-0.545397178,0.06,0.21,74.5,98.9
1.47,107.6,0,102.4,-0.544035547,-0.807686272,-0.423239545,-0.836533284,0.04,0.26,74.55555555555554,99
1.48,108.3,0.2,102.4,-0.285905471,-0.477464386,-0.582382201,-1.10059474,0.06,0.29,74.55555555555554,98.8
1.49,108.8,0.2,102.4,-0.043667361,-0.158853235,-0.715590013,-1.308208468,-0.01,0.23,74.58333333333333,99
1.5,109.6,-0.2,102.4,0.082304793,0.00371549,-0.71226944,-1.377695576,0.02,0.17,74.61111111111111,98.8
1.51,110.6,-0.2,102.7,0.037355189,-0.048109688,-0.576923776,-0.926027909,0.06,0.23,74.58333333333333,99
1.52,111.3,-0.3,102.7,-0.148164935,-0.261002715,-0.338627866,-0.544911345,0.02,0.2,74.63888888888889,98.9
1.53,111.8,-0.3,102.5,-0.239478473,-0.591895793,-0.092841558,-0.223531116,0.03,0.26,74.63888888888889,99.1
1.54,112.6,0,102.5,-0.321935052,-0.844723188,0.05692996,-0.029031066,0.1,0.23,74.69444444444444,98.8
1.55,113.6,0,102.4,-0.457513368,-0.946630875,0.046451412105736195,-0.037622089,0.06,0.25,74.72222222222221,98.9
1.56,114.3,0.1,102.6,-0.362539312,-0.972421073,-0.111027591,-0.218385874,0.07,0.25,74.72222222222221,98.8
1.57,114.8,0.1,102.6,-0.494712668,-0.960103489,-0.221256545,-0.525864952,0.09,0.18,74.77777777777777,99.1
1.58,115.6,0,102.6,-0.463871622,-0.78709244,-0.305687365,-0.79490472,0.05,0.13,74.77777777777777,98.9
1.59,116.6,0,102.5,-0.25256829,-0.502932995,-0.431051957,-0.926741107,0.02,0.22,74.80555555555556,98.8
1.6,117.3,0,102.4,-0.089521353,-0.327600767,-0.381046896,-0.96739534,0,0.2,74.83333333333333,98.9
1.61,117.8,0,102.4,0.0037598,-0.167126605,-0.469288751,-0.962472811,0.01,0.14,74.83333333333333,98.9
1.62,118.6,-0.1,102.4,0.024877348112910414,-0.087656322,-0.469785496,-0.820267887,0,0.21,74.86111111111111,99
1.63,119.6,-0.1,102.7,-0.028753444,-0.205778532,-0.292820162,-0.55706347,0.01,0.16,74.86111111111111,99
1.64,120.3,0.1,102.4,-0.139481895,-0.263145954,-0.120326674,-0.360727213,0.04,0.16,74.86111111111111,99.1
1.65,120.8,0.1,102.4,-0.193111315,-0.332879567,-0.01383689,-0.19739868,0.09,0.21,74.88888889,99.1
1.66,121.6,0.5,102.5,-0.222102919,-0.369733118,0.020920375077245125,-0.102547339,0.06,0.12,74.91666666666666,99
1.67,122.6,0.5,102.7,-0.163864898,-0.277919974,-0.018719809,-0.183679378,0.07,0.14,74.97222222222221,98.9
1.68,123.3,0.3,102.5,-0.028525477,-0.077470963,-0.118766019,-0.252413243,0.1,0.16,74.97222222222221,99.1
1.69,123.8,0.3,102.4,0.13525645045041446,0.1508134935481282,-0.183145751,-0.319921477,0.03,0.12,75,98.9
1.7,124.6,0,102.4,0.22809833448527422,0.31397299134946915,-0.21676069,-0.362942181,0.02,0.12,75.05555555555556,98.8
1.71,125.6,0,102.4,0.23647531033829897,0.3661362879498014,-0.174431858,-0.294578951,0.04,0.31,75.05555555555556,99.1
1.72,126.3,-0.2,102.4,0.22483528106706863,0.23100672992395632,-0.053005916,-0.113728543,0.01,0.15,75.08333333333333,99
1.73,126.8,-0.2,102.5,0.18240894640187172,0.25522514044227074,0.10583933979612722,0.10981098960089831,0.05,0.14,75.08333333333333,99
1.74,127.6,0.1,102.6,0.16371359564342403,0.20695727899105007,0.2116851228856843,0.2851285598761621,0.02,0.21,75.16666666666667,98.8
1.75,128.6,0.1,102.7,0.1098885052440341,0.17944191162964063,0.23499895360209966,0.3569430378235693,0.01,0.07,75.16666666666667,99.1
1.76,129.3,0,102.7,0.091032424,0.19637077961433616,0.22687188008586243,0.2546496881049702,0.06,0.12,75.19444444444444,99.1
1.77,129.8,0,102.7,0.10780385225801072,0.14707199047099914,0.1898206057540385,0.25099431045827203,0.06,0.14,75.13888888888889,99.2
1.78,130.6,0.2,102.7,0.12355526292987358,0.17165757015101785,0.16690783263995718,0.215204195,0,0.09,75.22222222222223,99.1
1.79,131.6,0.2,102.6,0.20507113100229016,0.2990939093786265,0.11904235099488406,0.18412135437159222,-0.01,0.18,75.22222222222223,99.1
1.8,132.3,0.3,102.7,0.42214448105075225,0.4812456897940061,0.094215068,0.1935134227829092,0.06,0.31,75.24999999999999,99.1
1.81,132.8,0.3,102.6,0.5546110626698422,0.6186934390576119,0.10493458215043298,0.15550606905431896,-0.01,0.15,75.27777777777777,99.1
1.82,133.6,0.2,102.6,0.6783140737822613,0.7644437952258737,0.12091277467941276,0.16753304398706798,0.04,0.14,75.30555555555556,99.1
