Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
53.68,0.00357845,0.003932506,0.000566281,0.000350477
53.69,0.004595629,0.004959936,0.00212653,0.0014246
53.7,0.004963112,0.005330928,0.003378896,0.002292667
53.71,0.004658102,0.005018345,0.004152769,0.002839068
53.72,0.003745621,0.004080774,0.004329535,0.002980488
53.73,0.002357383,0.002644739,0.003872636,0.002686194
53.74,0.000669729,0.000885494,0.002837708,0.001987213
53.75,-0.001115832,-0.000990448,0.001363212,0.000973505
53.76,-0.002791812,-0.002764496,-0.000353247,-0.000219723
53.77,-0.004165652,-0.004229667,-0.002085,-0.001432737
53.78,-0.005081924,-0.005217415,-0.003604641,-0.002503135
53.79,-0.00544124,-0.005620805,-0.004711523,-0.003287888
53.8,-0.005208168,-0.005404286,-0.00526289,-0.00368659
53.81,-0.004406094,-0.004597345,-0.005200241,-0.003658951
53.82,-0.003107576,-0.003281827,-0.004554541,-0.003226268
53.83,-0.001430762,-0.001584935,-0.003425701,-0.002456149
53.84,0.000459001,0.000323029,-0.001949829,-0.001440721
53.85,0.002354734,0.00223684,-0.000275669,-0.000281176
53.86,0.004029373,0.003935732,0.001439683,0.000915938
53.87,0.005270599,0.005212222,0.003026219,0.002036029
53.88,0.00591935,0.00590584,0.004306452,0.002958555
53.89,0.005899344,0.00593199,0.005120446,0.003571545
53.9,0.005226777,0.005294662,0.005360632,0.00379396
53.91,0.003999237,0.004080041,0.004996035,0.003593402
53.92,0.002373683,0.002438636,0.004076244,0.002992607
53.93,0.00054422,0.000565599,0.002719794,0.002065974
53.94,-0.00127764,-0.001318691,0.001094271,0.000928639
53.95,-0.002883372,-0.00299146,-0.000606039,-0.000279277
53.96,-0.004090717,-0.004255414,-0.002179861,-0.001409219
53.97,-0.004767775,-0.004967687,-0.003436094,-0.002320068
53.98,-0.004850015,-0.005059994,-0.004216462,-0.002897044
53.99,-0.004342098,-0.004540667,-0.004425408,-0.003073197
54,-0.003307051,-0.003481345,-0.004051635,-0.002842359
54.01,-0.00185555,-0.002002643,-0.00316515,-0.002254275
54.02,-0.00014321,-0.000267426,-0.001892547,-0.001396208
54.03,0.001631916,0.001525654,-0.000388732,-0.000373373
54.04,0.003245019,0.003158367,0.001179138,0.000702533
54.05,0.004476392,0.004419653,0.002636029,0.001716288
54.06,0.005151499,0.005138638,0.00380549,0.002551218
54.07,0.005176071,0.005216019,0.004530645,0.003099831
54.08,0.004552815,0.004642251,0.004706562,0.003283539
54.09,0.003374583,0.003495874,0.004305575,0.003070808
54.1,0.001801603,0.001926649,0.00338206,0.002484576
54.11,3.54E-05,0.000133712,0.002059205,0.001598665
54.12,-0.001705029,-0.001656875,0.000506796,0.000526456
54.13,-0.003205844,-0.003217675,-0.001082762,-0.000595116
54.14,-0.004284128,-0.004350197,-0.002515119,-0.001622545
54.15,-0.004813198,-0.004915943,-0.003611503,-0.002422165
54.16,-0.004740181,-0.004857704,-0.004230292,-0.002888945
54.17,-0.004087017,-0.004200889,-0.004293948,-0.002966753
54.18,-0.002937586,-0.003037722,-0.003807061,-0.002659461
54.19,-0.001424514,-0.001509862,-0.002851823,-0.002024889
54.2,0.000276513,0.000201651,-0.001564712,-0.001156759
54.21,0.001953669,0.001886863,-0.000110184,-0.000166125
54.22,0.003379956,0.003327037,0.001336221,0.000830175
54.23,0.004349107,0.004324246,0.002596373,0.001714297
54.24,0.004716312,0.00473514,0.003502249,0.002373136
54.25,0.004429321,0.004499499,0.003922185,0.002712883
54.26,0.003537193,0.003651824,0.003791895,0.002679092
54.27,0.002174978,0.002312015,0.003130895,0.002270629
54.28,0.000535351,0.000663267,0.002036775,0.001541351
54.29,-0.001160324,-0.001072729,0.000664503,0.000591323
54.3,-0.002688027,-0.002661497,-0.00079967,-0.000448742
54.31,-0.003847286,-0.003885957,-0.002162537,-0.001435898
54.32,-0.00448866,-0.004580484,-0.003243572,-0.002233076
54.33,-0.004536522,-0.004659605,-0.00389477,-0.002727981
54.34,-0.00399693,-0.004128019,-0.004025368,-0.002853507
54.35,-0.002947748,-0.003068499,-0.003622405,-0.002601839
54.36,-0.001521803,-0.001621199,-0.00275277,-0.002022661
54.37,0.000104666,3.12E-05,-0.001545632,-0.001207037
54.38,0.001721005,0.001675346,-0.000166643,-0.00026738
54.39,0.003101384,0.00308827,0.001204414,0.000677572
54.4,0.004039037,0.004067815,0.002388645,0.001510601
54.41,0.00438743,0.004468042,0.003222818,0.002122464
54.42,0.004093634,0.004229328,0.00358387,0.00242531
54.43,0.003209579,0.003391423,0.003418057,0.002371605
54.44,0.001877385,0.002083725,0.002756252,0.001967388
54.45,0.000298937,0.00050018,0.001706253,0.001272904
54.46,-0.001296752,-0.001129732,0.000429269,0.00039244
54.47,-0.002683191,-0.00257035,-0.000888295,-0.000542425
54.48,-0.003665179,-0.003612257,-0.002059738,-0.001392036
54.49,-0.004107371,-0.004106941,-0.00291742,-0.002027505
54.5,-0.003956004,-0.00399384,-0.003332618,-0.002350299
54.51,-0.003243516,-0.003306107,-0.003239623,-0.002312212
54.52,-0.002074861,-0.002153446,-0.002653106,-0.001926613
54.53,-0.000608063,-0.000698058,-0.001665624,-0.001262369
54.54,0.000960159,0.00086254,-0.000427232,-0.000424489
54.55,0.002408781,0.00231108,0.00088162,0.000466924
54.56,0.00351832,0.003435109,0.002074742,0.001291468
54.57,0.004109116,0.004060204,0.002979756,0.001937246
54.58,0.004081067,0.004083854,0.00345868,0.002310844
54.59,0.003438616,0.003499079,0.003434176,0.002353102
54.6,0.00228911,0.002397233,0.002910786,0.002054251
54.61,0.000817192,0.000949218,0.001975909,0.00145877
54.62,-0.000750535,-0.000624353,0.000779757,0.000658108
54.63,-0.002179465,-0.00208497,-0.000494628,-0.000224777
54.64,-0.003258467,-0.003209643,-0.001660459,-0.001054657
54.65,-0.003830871,-0.003827045,-0.0025498,-0.001703376
54.66,-0.003820735,-0.003849909,-0.003032206,-0.002068837
54.67,-0.003243742,-0.00328987,-0.003035446,-0.002094483
54.68,-0.002197173,-0.002246708,-0.00256365,-0.001783266
54.69,-0.000837871,-0.000882443,-0.001699353,-0.001196118
54.7,0.000637916,0.000602315,-0.000585808,-0.000434678
54.71,0.002011744,0.001987938,0.000600942,0.000381192
54.72,0.00306748,0.003061205,0.001679037,0.001131089
54.73,0.003627575,0.003648703,0.002481683,0.001705032
54.74,0.003592672,0.003650729,0.002877185,0.002013843
54.75,0.002968243,0.003065063,0.002794416,0.002004184
54.76,0.001864551,0.001989879,0.002244417,0.001672943
54.77,0.000470673,0.000603664,0.001321513,0.001071184
54.78,-0.000983286,-0.000867661,0.000181718,0.000295383
54.79,-0.002263101,-0.002185854,-0.000989664,-0.000529652
54.8,-0.003164203,-0.003135906,-0.002008977,-0.001271131
54.81,-0.003544098,-0.003562821,-0.002718126,-0.001808344
54.82,-0.003348471,-0.003402859,-0.003004615,-0.00205223
54.83,-0.002619327,-0.002695081,-0.002821819,-0.001964185
54.84,-0.001480546,-0.001566312,-0.002202278,-0.001566494
54.85,-0.000111712,-0.000201389,-0.001252409,-0.000935674
54.86,0.001276002,0.001184754,-0.000129526,-0.000181766
54.87,0.002462111,0.002372115,0.000987357,0.000574359
54.88,0.003246507,0.003165372,0.001923055,0.001217084
54.89,0.003487724,0.003427827,0.002526976,0.001646801
54.9,0.00313821,0.003110994,0.00269622,0.001792603
54.91,0.00226006,0.002268745,0.002401217,0.001628149
54.92,0.001011781,0.00104773,0.00169878,0.001181498
54.93,-0.000387265,-0.000342514,0.000720537,0.000531258
54.94,-0.001698843,-0.001667002,-0.000357654,-0.000208955
54.95,-0.002704194,-0.002702006,-0.001350746,-0.000911245
54.96,-0.003238086,-0.003271048,-0.00209321,-0.001454021
54.97,-0.003217725,-0.003278552,-0.002460394,-0.001740847
54.98,-0.002658089,-0.002730508,-0.002388374,-0.001718941
54.99,-0.001664741,-0.001730258,-0.001890434,-0.001393496
55,-0.000408294,-0.000452367,-0.001057652,-0.000827822
55.01,0.000904604,0.000889277,-3.87E-05,-0.000126448
55.02,0.002056602,0.002070864,0.000990665,0.000589221
55.03,0.00284767,0.002890127,0.001856575,0.001201274
55.04,0.003130942,0.003201468,0.002409364,0.001609056
55.05,0.0028488,0.00294735,0.002546894,0.001742209
55.06,0.00205266,0.002174759,0.002239707,0.001575712
55.07,0.000893753,0.001027483,0.001544801,0.001139158
55.08,-0.000411661,-0.000284412,0.000594739,0.000512375
55.09,-0.001626481,-0.001525182,-0.00043378,-0.00019091
55.1,-0.002533954,-0.002473247,-0.00135694,-0.000844556
55.11,-0.002973704,-0.002958504,-0.002014397,-0.001331125
55.12,-0.002871505,-0.002895703,-0.002291671,-0.001560989
55.13,-0.0022543,-0.002303865,-0.002139532,-0.001490419
55.14,-0.001241467,-0.001300103,-0.001588071,-0.001134544
55.15,-1.65E-05,-7.08E-05,-0.000743377,-0.000565433
55.16,0.001205723,0.001163681,0.000236485,0.00010663
55.17,0.002209238,0.002182399,0.001174428,0.00075848
55.18,0.002808598,0.002797936,0.001903221,0.001274994
55.19,0.002885375,0.002891879,0.002288182,0.001563894
55.2,0.002419707,0.00244291,0.002250576,0.001569884
55.21,0.001501339,0.001536153,0.001790796,0.001288612
55.22,0.000310778,0.000346509,0.000995785,0.000771589
55.23,-0.000922105,-0.000899019,2.02E-05,0.000116172
55.24,-0.001964811,-0.001966038,-0.000949832,-0.000555
55.25,-0.00262358,-0.002654795,-0.001734684,-0.001117129
55.26,-0.002778012,-0.002837224,-0.002190345,-0.001464411
55.27,-0.002405612,-0.002484278,-0.002232069,-0.00152947
55.28,-0.00158619,-0.001672309,-0.001853607,-0.001300098
55.29,-0.000481184,-0.000562714,-0.001132914,-0.000825121
55.3,0.000701755,0.000634568,-0.00021488,-0.000202374
55.31,0.00174426,0.001698158,0.000722558,0.000445898
55.32,0.002449931,0.002429341,0.001503161,0.000997924
55.33,0.002678976,0.002686602,0.001979683,0.001351134
55.34,0.002381782,0.002417112,0.002057553,0.001437626
55.35,0.001617371,0.001673895,0.001717965,0.001239001
55.36,0.000543381,0.000607723,0.001029577,0.000794272
55.37,-0.00062119,-0.000566347,0.000135508,0.000193059
55.38,-0.001644385,-0.001614821,-0.000781483,-0.000444368
55.39,-0.002325932,-0.002330619,-0.00153963,-0.000992016
55.4,-0.002534155,-0.002572551,-0.001991489,-0.001341453
55.41,-0.002233161,-0.002296026,-0.002048299,-0.001421861
55.42,-0.001491347,-0.001564452,-0.001698419,-0.00121661
55.43,-0.000463876,-0.000532543,-0.001014086,-0.000770201
55.44,0.000643716,0.000591306,-0.000136499,-0.000178003
55.45,0.00161485,0.001586362,0.000757658,0.000438108
55.46,0.002257306,0.002256709,0.001492988,0.000956252
55.47,0.002438057,0.002466376,0.001925066,0.001275291
55.48,0.002115687,0.002170151,0.001965103,0.001331256
55.49,0.001357298,0.001429348,0.00160223,0.001111729
55.5,0.00032654,0.000401642,0.000913369,0.000662377
55.51,-0.000755983,-0.000695031,4.80E-05,7.84E-05
55.52,-0.001663373,-0.001631092,-0.000808576,-0.000517427
55.53,-0.002208345,-0.002212048,-0.001477853,-0.0010006
55.54,-0.002279453,-0.002317632,-0.001821892,-0.001269441
55.55,-0.001865213,-0.00192924,-0.001768477,-0.001265358
55.56,-0.001057689,-0.001135655,-0.001328286,-0.000988172
55.57,-2.98E-05,-0.000110279,-0.000596639,-0.000498969
55.58,0.001005139,0.000930916,0.000268479,9.53E-05
55.59,0.001835021,0.001773443,0.00108492,0.000669097
55.6,0.002286694,0.002242901,0.00168446,0.001105417
55.61,0.002260552,0.002238735,0.001941994,0.001315572
55.62,0.001758192,0.001759243,0.001799602,0.001255348
55.63,0.000888934,0.000907462,0.001284988,0.000937133
55.64,-0.000154606,-0.000129997,0.000511093,0.000430451
55.65,-0.001144218,-0.001126595,-0.000351274,-0.000153925
55.66,-0.001867954,-0.001866658,-0.001116898,-0.000690368
55.67,-0.002173455,-0.002190918,-0.001626992,-0.001065288
55.68,-0.001999763,-0.00203169,-0.00177824,-0.001199314
55.69,-0.001392632,-0.001430628,-0.001542728,-0.001064811
55.7,-0.000494114,-0.000528993,-0.000978007,-0.000695553
55.71,0.000493166,0.000468927,-0.000216801,-0.000180166
55.72,0.001351989,0.001343348,0.00056608,0.000361571
55.73,0.001893302,0.001903005,0.001195267,0.000808196
55.74,0.00199388,0.002022792,0.001529925,0.001060945
55.75,0.001627206,0.001673056,0.001490691,0.001061969
55.76,0.000876486,0.000931674,0.001080592,0.000808184
55.77,-8.25E-05,-3.09E-05,0.000390983,0.000355512
55.78,-0.001026999,-0.000992911,-0.000418943,-0.000193215
55.79,-0.00174208,-0.001734923,-0.001164133,-0.000713802
55.8,-0.002068358,-0.002089003,-0.001678447,-0.001089505
55.81,-0.001935184,-0.001976198,-0.001848443,-0.001235587
55.82,-0.001377543,-0.001426459,-0.00163583,-0.001118212
55.83,-0.000528748,-0.000572237,-0.001089087,-0.000765126
55.84,0.000413254,0.000386323,-0.000335255,-0.00026046
55.85,0.001233351,0.001230723,0.000452228,0.000278217
55.86,0.001744949,0.001771172,0.001096613,0.00072994
55.87,0.001828838,0.001885429,0.001455509,0.00099582
55.88,0.001463366,0.001547433,0.001449565,0.001018002
55.89,0.000736221,0.000838099,0.001083758,0.000793758
55.9,-0.000173962,-7.08E-05,0.000452501,0.000379618
55.91,-0.001044545,-0.000958844,-0.000282827,-0.000121401
55.92,-0.001666172,-0.001612034,-0.000938335,-0.000586487
55.93,-0.001891369,-0.001873051,-0.001354112,-0.000902829
55.94,-0.001667129,-0.001678797,-0.001428311,-0.000992574
55.95,-0.001048205,-0.001077743,-0.001138417,-0.0008313
55.96,-0.000184413,-0.000218564,-0.000549742,-0.00045684
55.97,0.000718131,0.000690041,0.000197546,3.91E-05
55.98,0.001447574,0.001432482,0.000924961,0.000536459
55.99,0.00183321,0.00183482,0.001461022,0.000918312
56,0.001783497,0.001802483,0.001679409,0.001095901
56.01,0.001311563,0.001344126,0.001526644,0.001027177
56.02,0.000537629,0.000573682,0.001038704,0.000728474
56.03,-0.000340506,-0.000315977,0.000336658,0.000273311
56.04,-0.001101663,-0.00110256,-0.000405451,-0.00022621
56.05,-0.001559041,-0.001590634,-0.001008758,-0.000648882
56.06,-0.001604333,-0.001659462,-0.001333416,-0.000893691
56.07,-0.001232493,-0.00129402,-0.001308245,-0.00090321
56.08,-0.000543425,-0.000591131,-0.000946885,-0.0006791
56.09,0.000283962,0.000266134,-0.000347004,-0.000283827
56.1,0.001039302,0.0010591,0.000334299,0.000176822
56.11,0.001532672,0.001589442,0.000922869,0.000584171
56.12,0.00163808,0.00172537,0.001270262,0.000836256
56.13,0.001324941,0.001432945,0.001287044,0.00086985
56.14,0.000671365,0.00078713,0.00096646,0.000675598
56.15,-0.000151873,-4.50E-05,0.000392081,0.000303151
56.16,-0.000928075,-0.000848171,-0.000282346,-0.000150408
56.17,-0.001455263,-0.001416575,-0.00087814,-0.00056733
56.18,-0.001598743,-0.00160599,-0.001241701,-0.000840306
56.19,-0.001324045,-0.001370549,-0.001281312,-0.000898637
56.2,-0.000705799,-0.000776514,-0.000987545,-0.000726636
56.21,9.20E-05,1.45E-05,-0.000437398,-0.000370559
56.22,0.000861212,0.000791151,0.000224115,7.30E-05
56.23,0.001404275,0.001350446,0.000824068,0.000485807
56.24,0.001581744,0.001547621,0.00120749,0.000760632
56.25,0.001346917,0.001331438,0.00127434,0.000826795
56.26,0.000762054,0.000759285,0.001004968,0.00066707
56.27,-1.38E-05,-1.53E-05,0.000470439,0.000324264
56.28,-0.000768626,-0.000784055,-0.000183329,-0.000108717
56.29,-0.001298718,-0.001342387,-0.000778617,-0.000515235
56.3,-0.001464351,-0.001543647,-0.001157796,-0.000787087
56.31,-0.001225784,-0.001337681,-0.001223766,-0.00085178
56.32,-0.000653715,-0.000785616,-0.000962709,-0.000691429
56.33,9.01E-05,-4.41E-05,-0.000448658,-0.000350123
56.34,0.000799112,0.00068,0.000175528,7.71E-05
56.35,0.001279458,0.001188813,0.000739398,0.00047288
56.36,0.001399512,0.001344856,0.001091821,0.000731321
56.37,0.001124236,0.001106478,0.001138233,0.000784166
56.38,0.000528131,0.000541001,0.000865086,0.000617868
56.39,-0.000221755,-0.000191192,0.000347787,0.000278968
56.4,-0.000913913,-0.00088196,-0.000267999,-0.000137843
56.41,-0.001355283,-0.00133585,-0.000810736,-0.00051777
56.42,-0.001425775,-0.001425104,-0.001133913,-0.000758424
56.43,-0.001110481,-0.001125175,-0.001154344,-0.000796215
56.44,-0.00050403,-0.000523071,-0.000872503,-0.000623419
56.45,0.000216453,0.000206737,-0.00037327,-0.000292345
56.46,0.000844102,0.000854267,0.000197966,9.93E-05
56.47,0.001201542,0.001234973,0.000679043,0.000438881
56.48,0.001188179,0.001240111,0.00093661,0.000631082
56.49,0.000807977,0.000866656,0.000900548,0.000623036
56.5,0.000172069,0.000220482,0.000584564,0.000419175
56.51,-0.000530834,-0.000512156,8.67E-05,8.21E-05
56.52,-0.00109176,-0.001119622,-0.000438408,-0.000285336
56.53,-0.001345218,-0.001427852,-0.000829382,-0.000572362
56.54,-0.001216593,-0.001350466,-0.000966743,-0.00069239
56.55,-0.000742603,-0.00091352,-0.000806196,-0.00060739
56.56,-6.14E-05,-0.000248589,-0.000391155,-0.000339889
56.57,0.000628243,0.000446957,0.000158726,3.23E-05
56.58,0.00112652,0.000970346,0.00068435,0.000400609
56.59,0.001290852,0.001172622,0.001036003,0.00066018
56.6,0.00107594,0.001000302,0.001114854,0.000739003
56.61,0.000548714,0.000511533,0.000899437,0.000617154
56.62,-0.000128585,-0.000139178,0.00045468,0.00033372
56.63,-0.00074774,-0.000747477,-8.48E-05,-2.37E-05
56.64,-0.001120421,-0.001122639,-0.000558071,-0.000346536
56.65,-0.001135497,-0.001145643,-0.00082872,-0.000539284
56.66,-0.000790957,-0.000804904,-0.000824135,-0.000546175
56.67,-0.000194427,-0.000200705,-0.000554534,-0.000367501
56.68,0.000469382,0.000485183,-0.000110858,-6.12E-05
56.69,0.000996813,0.001047125,0.000362772,0.000274961
56.7,0.001228263,0.00131946,0.000715271,0.000535033
56.71,0.001095207,0.001225265,0.000834271,0.000637869
56.72,0.000640935,0.000799003,0.000677909,0.00055014
56.73,9.58E-06,0.000177579,0.000288985,0.000297156
56.74,-0.000598222,-0.000441199,-0.000215013,-4.34E-05
56.75,-0.000990568,-0.000861475,-0.000679825,-0.000366662
56.76,-0.001045739,-0.000951331,-0.000966151,-0.000574645
56.77,-0.000749178,-0.000683819,-0.000992371,-0.000605689
56.78,-0.00019751,-0.000145911,-0.000757192,-0.00045231
56.79,0.0004319,0.000488736,-0.000340166,-0.00016477
56.8,0.00093854,0.001016709,0.000123282,0.000164375
56.81,0.001163093,0.001270618,0.00048694,0.000431527
56.82,0.001036218,0.00117061,0.000640097,0.000555257
56.83,0.000600048,0.000748638,0.000539943,0.000500294
56.84,-3.13E-06,0.000139535,0.000225711,0.000288666
56.85,-0.000575998,-0.000461537,-0.000191051,-6.08E-06
56.86,-0.000932364,-0.000863206,-0.000563754,-0.000283546
56.87,-0.000958804,-0.00094052,-0.000761942,-0.000450705
56.88,-0.00065051,-0.000675123,-0.000713413,-0.000451197
56.89,-0.000112456,-0.000161451,-0.000425734,-0.00028264
56.9,0.000474595,0.000424228,1.53E-05,1.29E-06
56.91,0.000914437,0.000883582,0.000473104,0.000308056
56.92,0.001060573,0.001062495,0.000806895,0.000538376
56.93,0.000863264,0.00090025,0.000917445,0.000618902
56.94,0.000386013,0.000448662,0.000777039,0.000524593
56.95,-0.000213589,-0.000143979,0.000438997,0.000287045
56.96,-0.000736534,-0.000682097,2.17E-05,-1.51E-05
56.97,-0.001011269,-0.000989474,-0.000332886,-0.000283711
56.98,-0.000951559,-0.000968658,-0.000509233,-0.000434531
56.99,-0.000583863,-0.000633108,-0.000455631,-0.000424324
57,-3.80E-05,-0.000102543,-0.000199445,-0.00026432
57.01,0.000496819,0.000438324,0.000161892,-1.72E-05
57.02,0.000836958,0.000804179,0.000494797,0.000224585
57.03,0.000867145,0.000872268,0.000676792,0.000372259
57.04,0.000578766,0.000622915,0.000637192,0.000369946
57.05,7.34E-05,0.000146364,0.000380408,0.00021324
57.06,-0.000471244,-0.000387295,-1.28E-05,-4.78E-05
57.07,-0.000864701,-0.000787855,-0.000411568,-0.000325266
57.08,-0.000972232,-0.000912868,-0.000683476,-0.000525122
57.09,-0.000761347,-0.000717762,-0.000741452,-0.000580273
57.1,-0.000311627,-0.000271505,-0.000572081,-0.000472653
57.11,0.000213451,0.000267325,-0.000238957,-0.000239797
57.12,0.000624648,0.000707545,0.000139712,3.79E-05
57.13,0.00077463,0.000894042,0.000433953,0.000266599
57.14,0.000609498,0.000761545,0.000547353,0.000372477
57.15,0.000187655,0.000356629,0.000447934,0.000325394
57.16,-0.000339529,-0.000178069,0.000178719,0.00014888
57.17,-0.00078155,-0.000654233,-0.000156118,-8.77E-05
57.18,-0.000978719,-0.000905993,-0.000430043,-0.000295036
57.19,-0.000859828,-0.000849467,-0.0005422,-0.000397009
57.2,-0.000466505,-0.000512028,-0.000452694,-0.000357008
57.21,6.20E-05,-2.19E-05,-0.000195135,-0.000189995
57.22,0.000538593,0.00043919,0.000135358,4.27E-05
57.23,0.000796644,0.000702867,0.000417393,0.000256618
57.24,0.000749818,0.000675093,0.000548683,0.000375789
57.25,0.00042291,0.000369102,0.000482301,0.000359797
57.26,-5.67E-05,-9.93E-05,0.000243548,0.00021783
57.27,-0.00050561,-0.000554089,-7.73E-05,6.15E-06
57.28,-0.000753507,-0.000824471,-0.000358655,-0.000193221
57.29,-0.000707402,-0.000809449,-0.000495596,-0.000304475
57.3,-0.000385117,-0.000515174,-0.000438644,-0.000285806
57.31,9.22E-05,-5.26E-05,-0.000210322,-0.000144038
57.32,0.000545688,0.000404682,0.000103263,6.74E-05
57.33,0.00080616,0.000686512,0.000384825,0.000268699
57.34,0.000778525,0.00069058,0.000530916,0.000384537
57.35,0.000477158,0.000419804,0.000489716,0.000372017
57.36,2.07E-05,-1.90E-05,0.000279497,0.000236257
57.37,-0.000412865,-0.00045567,-1.68E-05,2.94E-05
57.38,-0.000656159,-0.000721899,-0.000283119,-0.000169099
57.39,-0.000617385,-0.000716758,-0.000417205,-0.000284479
57.4,-0.000314783,-0.000444913,-0.000369873,-0.000274526
57.41,0.000131569,-1.42E-05,-0.000161895,-0.000144837
57.42,0.000546259,0.000406863,0.000124454,5.31E-05
57.43,0.000766854,0.000655579,0.000377494,0.000241904
57.44,0.000707448,0.000638458,0.000500181,0.000349406
57.45,0.0003921,0.000366808,0.000446525,0.000335867
57.46,-5.44E-05,-4.80E-05,0.000238335,0.0002086
57.47,-0.000455765,-0.000438567,-4.23E-05,1.94E-05
57.48,-0.000655388,-0.000648195,-0.000286105,-0.00015643
57.49,-0.000578918,-0.00059395,-0.000401979,-0.000251202
57.5,-0.000262745,-0.000299349,-0.000353052,-0.000231254
57.51,0.000161402,0.000115342,-0.000168786,-0.000109247
57.52,0.000519202,0.000481918,6.78E-05,6.09E-05
57.53,0.000664114,0.000652686,0.000254378,0.000206198
57.54,0.000536769,0.000559836,0.000311524,0.000264716
57.55,0.000189056,0.000242282,0.000213901,0.000210026
57.56,-0.000236736,-0.000169687,4.11E-07,6.17E-05
57.57,-0.000566629,-0.000507188,-0.000240452,-0.000121616
57.58,-0.00066758,-0.000632501,-0.000408017,-0.000267186
57.59,-0.000501737,-0.000495739,-0.0004334,-0.000318698
57.6,-0.000140288,-0.000154884,-0.00030815,-0.000259256
57.61,0.000266382,0.000248301,-8.73E-05,-0.000117986
57.62,0.000550555,0.000547254,0.000133363,4.18E-05
57.63,0.00059673,0.000619727,0.000257342,0.000149546
57.64,0.00038939,0.000437345,0.000227955,0.000156725
57.65,1.94E-05,7.65E-05,5.07E-05,5.60E-05
57.66,-0.000354125,-0.000313699,-0.000208348,-0.000115564
57.67,-0.00057127,-0.000573828,-0.000448885,-0.000291399
57.68,-0.000540254,-0.000602106,-0.000579639,-0.000404337
57.69,-0.000275267,-0.000396398,-0.00055638,-0.00041451
57.7,0.00011076,-5.40E-05,-0.000398113,-0.000324597
57.71,0.000453971,0.000270398,-0.000177882,-0.000178181
57.72,0.000608931,0.00043183,8.67E-06,-4.08E-05
57.73,0.000511,0.000357529,8.49E-05,2.88E-05
57.74,0.000204503,7.83E-05,2.50E-05,3.88E-06
57.75,-0.000175956,-0.000284726,-0.000135493,-0.000100005
57.76,-0.000464186,-0.000572116,-0.000315276,-0.000231048
57.77,-0.000535784,-0.000656244,-0.000423029,-0.000324415
57.78,-0.000362117,-0.000496817,-0.000399503,-0.000331393
57.79,-2.13E-05,-0.000158008,-0.000243233,-0.000240301
57.8,0.000336653,0.000219696,-1.01E-05,-8.12E-05
57.81,0.000554868,0.000481073,0.000211421,8.69E-05
57.82,0.000538503,0.000523909,0.000339668,0.000202627
57.83,0.000296089,0.000342536,0.000334564,0.000228132
57.84,-6.43E-05,2.93E-05,0.000213971,0.000164978
57.85,-0.000383103,-0.000266445,4.63E-05,5.36E-05
57.86,-0.000521223,-0.000405265,-8.02E-05,-4.48E-05
57.87,-0.000422237,-0.000320432,-9.87E-05,-7.66E-05
57.88,-0.000136401,-4.74E-05,5.80E-06,-1.98E-05
57.89,0.000203245,0.000292959,0.000191394,0.000106889
57.9,0.000441136,0.000550006,0.000378715,0.00025287
57.91,0.000469475,0.000611686,0.00048703,0.000358665
57.92,0.000277089,0.000454873,0.000470758,0.000382961
57.93,-4.55E-05,0.000155212,0.000339519,0.00032074
57.94,-0.000347747,-0.000147415,0.000154292,0.000205694
57.95,-0.000489147,-0.000313248,5.11E-09,9.48E-05
57.96,-0.000404867,-0.000267399,-5.47E-05,4.11E-05
57.97,-0.000134928,-3.40E-05,1.10E-05,6.93E-05
57.98,0.000195298,0.000275667,0.000162205,0.000165626
57.99,0.00043309,0.000516008,0.000325307,0.000284307
58,0.000468916,0.000574677,0.000423015,0.000369088
58.01,0.000287562,0.000424544,0.00041046,0.000379689
58.02,-2.45E-05,0.000135442,0.000295339,0.000310056
58.03,-0.000319981,-0.00015892,0.000134179,0.000191066
58.04,-0.000461408,-0.000324379,5.71E-06,7.59E-05
58.05,-0.000387,-0.000290343,-2.80E-05,1.39E-05
58.06,-0.000139008,-8.29E-05,4.82E-05,2.74E-05
58.07,0.000157907,0.000189077,0.000196192,0.000102034
58.08,0.000356536,0.000386588,0.000343098,0.000193798
58.09,0.000357362,0.000407772,0.000416333,0.000250194
58.1,0.000156497,0.000236065,0.000378305,0.000235586
58.11,-0.000151917,-5.23E-05,0.000243555,0.000147831
58.12,-0.000421137,-0.000324896,7.16E-05,1.94E-05
58.13,-0.000523807,-0.000457599,-6.18E-05,-9.82E-05
58.14,-0.000414305,-0.000395137,-0.00010329,-0.000160106
58.15,-0.000149971,-0.000177817,-4.72E-05,-0.0001498
58.16,0.000137963,7.91E-05,6.27E-05,-8.58E-05
58.17,0.000308719,0.000243074,0.000155629,-1.23E-05
58.18,0.000280973,0.000229573,0.000169365,2.29E-05
58.19,7.31E-05,4.39E-05,8.06E-05,-8.15E-06
58.2,-0.00020555,-0.000222063,-8.34E-05,-0.000100027
58.21,-0.000409852,-0.000435037,-0.00025676,-0.00021577
58.22,-0.000432157,-0.000487436,-0.000367542,-0.000305276
58.23,-0.000256217,-0.000350884,-0.000374575,-0.000330855
58.24,3.59E-05,-8.97E-05,-0.000287384,-0.000285458
58.25,0.000304878,0.000171952,-0.000159692,-0.000195
58.26,0.000423507,0.000312237,-6.14E-05,-0.000104717
58.27,0.000340072,0.000272814,-4.29E-05,-5.61E-05
58.28,0.000104831,8.71E-05,-0.000109906,-6.67E-05
